city,state,month,AT,latitude,longitude,PM2.5,avg_ndvi,max_ndvi,min_ndvi,population
agra,uttar pradesh,2023-05,30.76902438419315,27.18413638833333,77.99071692666666,23.09958650788144,0.2249763963963964,0.2919216216216216,-0.0080513513513513,4418797.0
agra,uttar pradesh,2023-06,32.51568780925288,27.18413638833333,77.99071692666666,26.562955647982356,0.1557954054054054,0.275645945945946,-0.0302945945945945,4418797.0
agra,uttar pradesh,2023-07,31.485787302473987,27.18413638833333,77.99071692666666,24.339200254301904,0.1317763731473409,0.343645945945946,-0.2327864864864865,4418797.0
agra,uttar pradesh,2023-08,30.69955775647844,27.18413638833333,77.99071692666666,28.74448760697338,0.2203140366172624,0.4440864864864865,-0.0962648648648648,4418797.0
agra,uttar pradesh,2023-09,30.495270015371023,27.18413638833333,77.99071692666666,31.373189155846237,0.2271825722273998,0.4908351351351352,-0.0332972972972973,4418797.0
agra,uttar pradesh,2023-10,28.11729125837851,27.18413638833333,77.99071692666666,50.51006283458952,0.2684928828828828,0.3659945945945946,0.0313081081081081,4418797.0
agra,uttar pradesh,2023-11,21.918649686294074,27.18413638833333,77.99071692666666,68.59053050909755,0.1860356011183597,0.3086810810810811,0.030927027027027,4418797.0
agra,uttar pradesh,2023-12,16.524262579414657,27.18413638833333,77.99071692666666,52.08811392700847,0.3262510026155187,0.5448648648648649,-0.0418945945945945,4418797.0
ahmedabad,gujarat,2023-01,20.32348797246656,23.039176,72.55453250000001,63.60128497188081,0.3895457771260997,0.4169627272727272,0.1660430303030303,7214225.0
ahmedabad,gujarat,2023-02,25.326317950475,23.039176,72.55453250000001,73.18402748800304,0.3827909764309765,0.4163912121212121,0.3410660606060606,7214225.0
ahmedabad,gujarat,2023-03,27.105855114529565,23.039176,72.55453250000001,55.99430947843536,0.2734129618768328,0.3551309090909091,-0.0190969696969697,7214225.0
ahmedabad,gujarat,2023-04,28.647953706979525,23.039176,72.55453250000001,56.79770438121252,0.2351718080808081,0.2925090909090909,0.0197627272727272,7214225.0
ahmedabad,gujarat,2023-05,31.351392773305157,23.039176,72.55453250000001,51.51504581470615,0.2145549898989899,0.2600578787878788,0.0992666666666666,7214225.0
ahmedabad,gujarat,2023-06,30.10550485740001,23.039176,72.55453250000001,34.88480779900381,0.1136041515151515,0.238120909090909,-0.1025081818181818,7214225.0
ahmedabad,gujarat,2023-07,28.119461826561075,23.039176,72.55453250000001,33.145488556569,0.0622777810361681,0.20874,-0.081880909090909,7214225.0
ahmedabad,gujarat,2023-08,28.463567186948204,23.039176,72.55453250000001,31.88672732115619,0.0918147018572825,0.2767936363636364,0.0098142424242424,7214225.0
ahmedabad,gujarat,2023-09,29.0117838694633,23.039176,72.55453250000001,33.05564092648614,0.2525539184952978,0.3935515151515151,-0.03701,7214225.0
ahmedabad,gujarat,2023-10,29.98957733482007,23.039176,72.55453250000001,59.36177489707608,0.4294485757575758,0.5031657575757575,0.2170624242424242,7214225.0
ahmedabad,gujarat,2023-11,27.19197993021261,23.039176,72.55453250000001,66.92235479213059,0.3139320585161964,0.3894487878787879,0.1104015151515151,7214225.0
ahmedabad,gujarat,2023-12,23.899679323102323,23.039176,72.55453250000001,52.751201223015954,0.3388413880742913,0.436469696969697,0.1105690909090909,7214225.0
aizawl,mizoram,2023-01,,23.7176342,92.7192841,14.890690702087284,0.7802058120133483,0.8499482758620691,0.4084543103448276,400309.0
aizawl,mizoram,2023-02,,23.7176342,92.7192841,18.26535617183253,0.692046551724138,0.8030991379310346,0.4491241379310345,400309.0
aizawl,mizoram,2023-03,,23.7176342,92.7192841,16.663224755700323,0.4302928253615128,0.747523275862069,-0.0010724137931034,400309.0
aizawl,mizoram,2023-04,,23.7176342,92.7192841,13.06942917547568,0.5438483333333334,0.7471362068965518,-0.026351724137931,400309.0
aizawl,mizoram,2023-05,,23.7176342,92.7192841,8.46908943089431,0.349779616240267,0.697818103448276,-0.0118301724137931,400309.0
aizawl,mizoram,2023-06,,23.7176342,92.7192841,6.551713075060533,0.216519367816092,0.687494827586207,-0.0343491379310344,400309.0
aizawl,mizoram,2023-07,,23.7176342,92.7192841,3.1870402298850564,0.3245117074527252,0.6510258620689655,0.0295120689655172,400309.0
aizawl,mizoram,2023-08,,23.7176342,92.7192841,9.71262458471761,0.1783174360400445,0.7599163793103448,-0.0536913793103448,400309.0
aizawl,mizoram,2023-09,,23.7176342,92.7192841,15.943821839080462,0.4471607015457788,0.8437327586206897,0.0379982758620689,400309.0
aizawl,mizoram,2023-10,,23.7176342,92.7192841,11.391705221414409,0.4939047126436782,0.8592844827586207,-0.0127086206896551,400309.0
aizawl,mizoram,2023-11,,23.7176342,92.7192841,6.970650105708256,0.6768640229885058,0.8956370689655172,-0.0191310344827586,400309.0
aizawl,mizoram,2023-12,,23.7176342,92.7192841,9.765023644961843,0.5531857341490545,0.8834043103448276,-0.0067715517241379,400309.0
ajmer,rajasthan,2023-01,,26.470859,74.646594,55.06740552325593,0.3269629032258065,0.4136375,-0.0333125,2583052.0
ajmer,rajasthan,2023-02,,26.470859,74.646594,55.755515297906726,0.3797444444444444,0.42305,0.35515,2583052.0
ajmer,rajasthan,2023-03,,26.470859,74.646594,42.40677083333339,0.2807040322580645,0.413575,0.0075,2583052.0
ajmer,rajasthan,2023-04,,26.470859,74.646594,40.636509146341375,0.2755020833333333,0.3589125,0.0272625,2583052.0
ajmer,rajasthan,2023-05,,26.470859,74.646594,43.14532886468364,0.3080275,0.4289625,0.0426375,2583052.0
ajmer,rajasthan,2023-06,,26.470859,74.646594,36.19833948339473,0.3059733333333333,0.4754125,-0.0226,2583052.0
ajmer,rajasthan,2023-07,,26.470859,74.646594,41.365256916996046,0.1697185483870968,0.47795,-0.7566,2583052.0
ajmer,rajasthan,2023-08,,26.470859,74.646594,47.08984992101112,0.2267229838709677,0.4895125,-0.0038,2583052.0
ajmer,rajasthan,2023-09,,26.470859,74.646594,35.23971061093244,0.2640594827586207,0.5306500000000001,-0.004475,2583052.0
ajmer,rajasthan,2023-10,,26.470859,74.646594,37.55148362235075,0.38868625,0.5151625000000001,0.0327,2583052.0
ajmer,rajasthan,2023-11,,26.470859,74.646594,71.65907726931724,0.3171547413793104,0.47185,-0.0091375,2583052.0
ajmer,rajasthan,2023-12,,26.470859,74.646594,46.03528517110262,0.3393552419354839,0.420225,-0.0110375,2583052.0
alwar,rajasthan,2023-01,,27.554793,76.611536,65.74024593128387,0.4596325613454646,0.6250965811965812,0.0172401709401709,3674179.0
alwar,rajasthan,2023-02,,27.554793,76.611536,44.32833803953203,0.5414413738524849,0.6202004273504274,0.2503645299145299,3674179.0
alwar,rajasthan,2023-03,,27.554793,76.611536,32.01389908256891,0.2790947477253929,0.4720311965811966,0.0226149572649572,3674179.0
alwar,rajasthan,2023-04,,27.554793,76.611536,31.575947069943247,0.2188713532763532,0.3070487179487179,0.0106397435897435,3674179.0
alwar,rajasthan,2023-05,,27.554793,76.611536,31.690779031670896,0.1908131651502619,0.2880303418803419,-0.3302230769230769,3674179.0
alwar,rajasthan,2023-06,,27.554793,76.611536,31.84606642066429,0.1948385042735042,0.3307747863247863,-0.0126435897435897,3674179.0
alwar,rajasthan,2023-07,,27.554793,76.611536,25.87624431221565,0.2422335263303005,0.4991311965811966,0.0017393162393162,3674179.0
alwar,rajasthan,2023-08,,27.554793,76.611536,25.009199724042794,0.2762263165150262,0.5665269230769231,-0.0078803418803418,3674179.0
alwar,rajasthan,2023-09,,27.554793,76.611536,25.144591509097378,0.2832999852637783,0.5679350427350428,-0.0172905982905982,3674179.0
alwar,rajasthan,2023-10,,27.554793,76.611536,44.49146008403354,0.339091452991453,0.4339423076923077,0.0205311965811965,3674179.0
alwar,rajasthan,2023-11,,27.554793,76.611536,83.39928291116617,0.2620097701149425,0.5075940170940171,0.0142623931623931,3674179.0
alwar,rajasthan,2023-12,,27.554793,76.611536,59.64910874053671,0.4322614281775572,0.5417521367521367,0.0228662393162393,3674179.0
amaravati,andhra pradesh,2023-01,23.482173112338824,16.5150833,80.5181667,60.407051282051285,0.2862457661290322,0.48419375,-0.09648125,66277.0
amaravati,andhra pradesh,2023-02,25.64256068911516,16.5150833,80.5181667,42.42224080267559,0.2902673611111111,0.4390375,0.11139375,66277.0
amaravati,andhra pradesh,2023-03,26.71005625879049,16.5150833,80.5181667,29.4118291347207,0.1300193548387096,0.37396875,-0.18223125,66277.0
amaravati,andhra pradesh,2023-04,29.435260586319234,16.5150833,80.5181667,24.405314213412066,0.1966533333333333,0.3607,-0.13139375,66277.0
amaravati,andhra pradesh,2023-05,30.7376772709851,16.5150833,80.5181667,23.752360515021454,0.1511272916666666,0.36418125,-0.14155,66277.0
amaravati,andhra pradesh,2023-06,32.15233013162575,16.5150833,80.5181667,18.9938884644767,0.0824093749999999,0.2627875,-0.18629375,66277.0
amaravati,andhra pradesh,2023-07,27.857675244010647,16.5150833,80.5181667,11.8018018018018,-0.0618691532258064,0.21876875,-0.1938,66277.0
amaravati,andhra pradesh,2023-08,29.42114553314115,16.5150833,80.5181667,18.899745731928807,0.0244550403225806,0.26006875,-0.2010125,66277.0
amaravati,andhra pradesh,2023-09,28.6651674162919,16.5150833,80.5181667,15.649872773536895,0.0009801724137931,0.32874375,-0.32068125,66277.0
amaravati,andhra pradesh,2023-10,28.47321688500729,16.5150833,80.5181667,46.03302752293578,0.2772639583333333,0.4538375,-0.101075,66277.0
amaravati,andhra pradesh,2023-11,27.133750504642684,16.5150833,80.5181667,47.90135079819893,0.1270836206896551,0.3828625,-0.2387125,66277.0
amaravati,andhra pradesh,2023-12,24.75616926503342,16.5150833,80.5181667,68.32413793103449,0.1674836693548387,0.4927375,-0.1993875,66277.0
ambala,haryana,2023-01,,30.379589,76.778328,65.12645872420264,0.2946209854661467,0.7069494505494506,-0.0164384615384615,1128350.0
ambala,haryana,2023-02,,30.379589,76.778328,54.75348477751768,0.5853821733821734,0.7147307692307693,0.1755417582417582,1128350.0
ambala,haryana,2023-03,,30.379589,76.778328,34.74599895397488,0.4918512229705778,0.6773219780219781,-0.0007648351648351,1128350.0
ambala,haryana,2023-04,,30.379589,76.778328,25.20210355987057,0.318196336996337,0.4185780219780219,-0.0024021978021978,1128350.0
ambala,haryana,2023-05,,30.379589,76.778328,45.809969244288254,0.274161963842609,0.3753604395604396,0.0109428571428571,1128350.0
ambala,haryana,2023-06,,30.379589,76.778328,23.5451397763578,0.2134628937728938,0.3502153846153846,-0.0018714285714285,1128350.0
ambala,haryana,2023-07,,30.379589,76.778328,21.32633184221231,0.181414959234314,0.4479318681318681,-0.0304857142857142,1128350.0
ambala,haryana,2023-08,,30.379589,76.778328,21.73513582035492,0.4094450549450549,0.7370681318681319,0.0309604395604395,1128350.0
ambala,haryana,2023-09,,30.379589,76.778328,31.93016141732284,0.4978380068207654,0.7501901098901099,-0.0245120879120879,1128350.0
ambala,haryana,2023-10,,30.379589,76.778328,55.18096789204269,0.4088569597069597,0.590945054945055,0.0229197802197802,1128350.0
ambala,haryana,2023-11,,30.379589,76.778328,77.63255468427546,0.304581470253884,0.4865384615384615,-0.0190274725274725,1128350.0
ambala,haryana,2023-12,,30.379589,76.778328,58.32380264244436,0.4666611130804679,0.6426120879120879,0.0127175824175824,1128350.0
amritsar,punjab,2023-01,,31.62,74.876512,82.76163495419284,0.2995299373404502,0.7333978417266187,-0.037578417266187,2490656.0
amritsar,punjab,2023-02,,31.62,74.876512,70.44377575277339,0.5699253130828671,0.7557258992805755,0.0101302158273381,2490656.0
amritsar,punjab,2023-03,,31.62,74.876512,53.85494769874479,0.5041153631933164,0.7684223021582735,-0.0110913669064748,2490656.0
amritsar,punjab,2023-04,,31.62,74.876512,61.99370819551637,0.3032605275779376,0.5299647482014389,0.0029949640287769,2490656.0
amritsar,punjab,2023-05,,31.62,74.876512,50.651399406087805,0.206921443490369,0.285315107913669,-0.0144115107913669,2490656.0
amritsar,punjab,2023-06,,31.62,74.876512,35.39879924953098,0.2149039568345324,0.3204122302158273,0.0304352517985611,2490656.0
amritsar,punjab,2023-07,,31.62,74.876512,41.524661896243295,0.1617386400556973,0.5107460431654677,-0.3055827338129496,2490656.0
amritsar,punjab,2023-08,,31.62,74.876512,41.57358154408425,0.4823466233464841,0.7247920863309353,0.1157690647482014,2490656.0
amritsar,punjab,2023-09,,31.62,74.876512,38.07708725932003,0.5145989332671794,0.730458273381295,-0.0319388489208633,2490656.0
amritsar,punjab,2023-10,,31.62,74.876512,55.296426426426464,0.4038608153477218,0.5790438848920864,0.0074863309352517,2490656.0
amritsar,punjab,2023-11,,31.62,74.876512,96.80077172737104,0.2643286281319772,0.41291654676259,-0.0138223021582733,2490656.0
amritsar,punjab,2023-12,,31.62,74.876512,79.35579455360221,0.3803830122998375,0.5870107913669065,-0.0043323741007194,2490656.0
anantapur,andhra pradesh,2023-01,23.68638707459603,14.675886,77.593027,20.91388182755057,0.3737815892997639,0.467909512195122,0.1756843902439024,4081148.0
anantapur,andhra pradesh,2023-02,25.76370795107036,14.675886,77.593027,34.05207410236808,0.3529700361336946,0.3810914634146342,0.2471307317073171,4081148.0
anantapur,andhra pradesh,2023-03,27.048628318584083,14.675886,77.593027,31.112451048951105,0.2678974429583006,0.3458778048780488,0.0508851219512195,4081148.0
anantapur,andhra pradesh,2023-04,29.28988620199147,14.675886,77.593027,29.57775248933152,0.2657749512195122,0.316890487804878,0.1614082926829268,4081148.0
anantapur,andhra pradesh,2023-05,29.72395314787702,14.675886,77.593027,25.805968712394662,0.2626124715447154,0.3604321951219512,0.0838873170731707,4081148.0
anantapur,andhra pradesh,2023-06,29.881411516853944,14.675886,77.593027,18.7809288610395,0.1876207723577236,0.3467607317073171,-0.010970731707317,4081148.0
anantapur,andhra pradesh,2023-07,27.72389510489514,14.675886,77.593027,14.330220279720344,0.0630661054287962,0.1920341463414634,-0.0043729268292682,4081148.0
anantapur,andhra pradesh,2023-08,28.94380480905237,14.675886,77.593027,13.322626369741984,0.148889756097561,0.30725,0.0350663414634146,4081148.0
anantapur,andhra pradesh,2023-09,28.33352198079841,14.675886,77.593027,16.998014148559896,0.1319758620689655,0.2511565853658536,-0.0056314634146341,4081148.0
anantapur,andhra pradesh,2023-10,29.179632578077143,14.675886,77.593027,31.364158200290355,0.3014161138211382,0.4840782926829268,0.0226790243902439,4081148.0
anantapur,andhra pradesh,2023-11,27.283304981774062,14.675886,77.593027,22.863022861981356,0.2096967535744323,0.4135353658536586,0.027830487804878,4081148.0
anantapur,andhra pradesh,2023-12,25.684670069267217,14.675886,77.593027,31.119742729306378,0.2545528402832415,0.4170751219512195,0.0232997560975609,4081148.0
ankleshwar,gujarat,2023-01,,21.613267,73.010555,67.01013134851134,0.3700801672640382,0.4570518518518518,0.1629777777777777,
ankleshwar,gujarat,2023-02,,21.613267,73.010555,83.10669258920423,0.3525809327846365,0.3934222222222222,0.2434962962962963,
ankleshwar,gujarat,2023-03,,21.613267,73.010555,56.46152142338428,0.3229413381123059,0.4425518518518518,0.001674074074074,
ankleshwar,gujarat,2023-04,,21.613267,73.010555,42.6250544662309,0.3353665432098766,0.4239777777777777,0.1518148148148148,
ankleshwar,gujarat,2023-05,,21.613267,73.010555,29.797511471937835,0.3396676543209877,0.4287296296296297,0.1962444444444444,
ankleshwar,gujarat,2023-06,,21.613267,73.010555,22.36441771668577,0.1943006172839506,0.3777037037037037,-0.0361444444444444,
ankleshwar,gujarat,2023-07,,21.613267,73.010555,21.101453025477635,0.0607501792114695,0.246337037037037,-0.0911629629629629,
ankleshwar,gujarat,2023-08,,21.613267,73.010555,18.221623255813974,0.1487512544802867,0.4773925925925926,-0.0638185185185185,
ankleshwar,gujarat,2023-09,,21.613267,73.010555,29.439011676397023,0.1982417624521073,0.4636555555555556,-0.0840296296296296,
ankleshwar,gujarat,2023-10,,21.613267,73.010555,75.93356521739139,0.4820311111111111,0.583488888888889,0.3646518518518519,
ankleshwar,gujarat,2023-11,,21.613267,73.010555,84.60129765113592,0.3872772669220945,0.5179555555555556,-0.0851629629629629,
ankleshwar,gujarat,2023-12,,21.613267,73.010555,73.07297540699682,0.3823194743130227,0.5392888888888889,0.0225555555555555,
araria,bihar,2023-01,13.056551488197028,26.146529,87.454184,169.48342245989303,0.3901984833895041,0.5913134328358209,0.0865589552238806,2811569.0
araria,bihar,2023-02,19.45030487804877,26.146529,87.454184,129.32425940752603,0.5962485627418465,0.7029268656716419,0.1828992537313433,2811569.0
araria,bihar,2023-03,23.67308668842951,26.146529,87.454184,105.894374282434,0.5333329802599904,0.7218059701492537,0.0032723880597014,2811569.0
araria,bihar,2023-04,27.427724594992625,26.146529,87.454184,63.7178287318671,0.4557957711442786,0.6396470149253732,0.0707253731343283,2811569.0
araria,bihar,2023-05,28.516348671904165,26.146529,87.454184,36.72105520273571,0.3831916666666667,0.5555992537313433,-0.0236828358208955,2811569.0
araria,bihar,2023-06,30.01244360902258,26.146529,87.454184,20.894897959183677,0.3230159203980099,0.5063470149253732,0.0468022388059701,2811569.0
araria,bihar,2023-07,29.115976078598944,26.146529,87.454184,10.354941551540914,0.1702993259508907,0.46385,-0.0041425373134328,2811569.0
araria,bihar,2023-08,28.705440414507816,26.146529,87.454184,20.4480135249366,0.2240858931150698,0.6774985074626866,-0.0117910447761194,2811569.0
araria,bihar,2023-09,28.726636225266358,26.146529,87.454184,28.95289855072464,0.3649584405558415,0.6781701492537313,-0.0377343283582089,2811569.0
araria,bihar,2023-10,25.727686274509743,26.146529,87.454184,57.51843210452636,0.5327159452736319,0.7268485074626866,0.0076447761194029,2811569.0
araria,bihar,2023-11,22.72974783293929,26.146529,87.454184,85.58991318726747,0.4165110447761194,0.5591798507462687,0.1914126865671641,2811569.0
araria,bihar,2023-12,18.651866618339984,26.146529,87.454184,146.9373328238441,0.2984294896485315,0.4585813432835821,-0.0115820895522388,2811569.0
ariyalur,tamil nadu,2023-01,24.48535551663745,11.06825,79.07033,46.40378842030016,0.3463982275788727,0.6101967032967033,0.0287560439560439,754894.0
ariyalur,tamil nadu,2023-02,25.570194174757297,11.06825,79.07033,38.73775339185956,0.4296153032153032,0.586810989010989,-0.0074681318681318,754894.0
ariyalur,tamil nadu,2023-03,28.21108065156929,11.06825,79.07033,28.37509811774127,0.3362990428925912,0.5020098901098902,0.0386516483516483,754894.0
ariyalur,tamil nadu,2023-04,30.633201915991165,11.06825,79.07033,24.31483639265764,0.3017302930402931,0.4528538461538462,0.0447868131868131,754894.0
ariyalur,tamil nadu,2023-05,31.457372495446347,11.06825,79.07033,20.1796115585031,0.3401464468864469,0.5484956043956044,0.014265934065934,754894.0
ariyalur,tamil nadu,2023-06,31.788612852664585,11.06825,79.07033,14.50444020356234,0.3797210622710623,0.5691714285714286,-0.007187912087912,754894.0
ariyalur,tamil nadu,2023-07,30.702083169870487,11.06825,79.07033,13.567174849267872,0.210833746898263,0.4928571428571429,0.006143956043956,754894.0
ariyalur,tamil nadu,2023-08,31.01043253234747,11.06825,79.07033,15.197157757496738,0.3280750088621056,0.5205780219780219,0.0533483516483516,754894.0
ariyalur,tamil nadu,2023-09,29.779758064516148,11.06825,79.07033,15.521792626728123,0.3423693444486548,0.5283186813186813,0.0582626373626373,754894.0
ariyalur,tamil nadu,2023-10,28.67655145631073,11.06825,79.07033,22.202924673328223,0.256902673992674,0.5641131868131868,0.0395010989010989,754894.0
ariyalur,tamil nadu,2023-11,26.345361111111103,11.06825,79.07033,15.999782690146066,0.1702810913224706,0.5503494505494506,-0.0126186813186813,754894.0
ariyalur,tamil nadu,2023-12,25.93947330705843,11.06825,79.07033,21.00968137254903,0.1893700460829493,0.6250956043956044,-0.0172692307692307,754894.0
arrah,bihar,2023-01,14.81220657276995,25.5626095,84.663264,161.71801566579634,0.3895227598566308,0.6403333333333333,0.0049722222222222,462618.0
arrah,bihar,2023-02,20.792969063881056,25.5626095,84.663264,114.0976800976801,0.6083043209876543,0.6752388888888889,0.1296111111111111,462618.0
arrah,bihar,2023-03,25.53124128312414,25.5626095,84.663264,85.00741525423729,0.3753942652329749,0.6065388888888888,-0.0131055555555555,462618.0
arrah,bihar,2023-04,30.74753379612716,25.5626095,84.663264,63.62457077451354,0.2400861111111111,0.3613388888888889,-0.0044666666666666,462618.0
arrah,bihar,2023-05,31.885771470160176,25.5626095,84.663264,62.9975442043222,0.2522790740740741,0.3222166666666666,0.0113277777777777,462618.0
arrah,bihar,2023-06,34.806447688564454,25.5626095,84.663264,52.57742341586236,0.1917561111111111,0.3062777777777778,-0.0066111111111111,462618.0
arrah,bihar,2023-07,30.975044499821998,25.5626095,84.663264,50.37861829409494,0.151428853046595,0.4529222222222223,-0.0138666666666666,462618.0
arrah,bihar,2023-08,29.4575,25.5626095,84.663264,40.041906327033686,0.1560600358422939,0.5453666666666668,-0.0125166666666666,462618.0
arrah,bihar,2023-09,29.080338983050837,25.5626095,84.663264,31.96818181818182,0.269373754789272,0.5795166666666667,-0.0039444444444444,462618.0
arrah,bihar,2023-10,26.9060606060606,25.5626095,84.663264,58.865124399825405,0.4545374074074074,0.6130055555555556,0.0513444444444444,462618.0
arrah,bihar,2023-11,23.092096597145986,25.5626095,84.663264,144.90092258323304,0.3170303703703704,0.4555277777777777,0.0178388888888888,462618.0
arrah,bihar,2023-12,18.32633158289569,25.5626095,84.663264,143.4835390946502,0.2899978494623655,0.4941055555555556,-0.0229444444444444,462618.0
asansol,west bengal,2023-01,19.50396161754625,23.685297,86.945968,129.88462891311983,0.2317406451612903,0.3539,0.00988,
asansol,west bengal,2023-02,23.75260566110895,23.685297,86.945968,87.48887609213668,0.2676051851851851,0.32708,0.0882,
asansol,west bengal,2023-03,27.68185388513509,23.685297,86.945968,74.01794041450742,0.2464103225806451,0.4422,0.00106,
asansol,west bengal,2023-04,31.75928925619843,23.685297,86.945968,68.51261238337585,0.3081473333333333,0.4783,-0.01086,
asansol,west bengal,2023-05,31.95797959984311,23.685297,86.945968,54.39955730244101,0.3329386666666666,0.4783,0.0486,
asansol,west bengal,2023-06,33.681483414088746,23.685297,86.945968,41.55047837734401,0.2193573333333333,0.47738,-0.02622,
asansol,west bengal,2023-07,31.61672891566267,23.685297,86.945968,20.546451211932897,0.2214322580645161,0.5907,-0.00128,
asansol,west bengal,2023-08,29.913500578927053,23.685297,86.945968,37.019513776337234,0.157036129032258,0.5706600000000001,-0.01802,
asansol,west bengal,2023-09,29.693554519368742,23.685297,86.945968,28.153452816386373,0.1374289655172413,0.5029800000000001,-0.80542,
asansol,west bengal,2023-10,28.08883802816899,23.685297,86.945968,51.99970492983071,0.3514233333333333,0.6173000000000001,-0.01846,
asansol,west bengal,2023-11,25.101785714285697,23.685297,86.945968,76.43628869690417,0.3446326666666667,0.52534,0.0331,
asansol,west bengal,2023-12,21.039785943631795,23.685297,86.945968,67.68939626783761,0.3117393548387097,0.48718,-0.01288,
aurangabad,bihar,2023-01,14.917690417690409,24.75746,84.366208,164.51032899770468,0.3541858106683533,0.4951235294117647,0.0154359477124183,2540073.0
aurangabad,bihar,2023-02,24.048653846153854,24.75746,84.366208,78.99161777032691,0.4872286613410796,0.5392725490196079,0.3818150326797386,2540073.0
aurangabad,bihar,2023-03,29.205853139411172,24.75746,84.366208,61.63829787234042,0.3218291165928737,0.4878725490196079,0.0022215686274509,2540073.0
aurangabad,bihar,2023-04,30.71591976099017,24.75746,84.366208,50.42813141683778,0.1973531590413943,0.3043202614379085,-0.0377509803921568,2540073.0
aurangabad,bihar,2023-05,32.758620689655146,24.75746,84.366208,52.25694444444444,0.2366888888888889,0.3290790849673202,-0.0051392156862745,2540073.0
aurangabad,bihar,2023-06,34.796237218814085,24.75746,84.366208,43.34184782608696,0.1459118300653595,0.2598535947712418,-0.1775660130718954,2540073.0
aurangabad,bihar,2023-07,30.71954617834393,24.75746,84.366208,19.28424153166421,0.1616487455197132,0.3562209150326798,-0.0249601307189542,2540073.0
aurangabad,bihar,2023-08,29.27500000000003,24.75746,84.366208,22.343039772727277,0.126911954459203,0.5548444444444445,-0.1118137254901961,2540073.0
aurangabad,bihar,2023-09,28.95397680198841,24.75746,84.366208,22.119810201660737,0.3333205093531665,0.6802973856209151,-0.0111052287581699,2540073.0
aurangabad,bihar,2023-10,26.4160484481453,24.75746,84.366208,45.978343949044586,0.5719094553376907,0.7257771241830066,0.0058411764705882,2540073.0
aurangabad,bihar,2023-11,22.63904006046864,24.75746,84.366208,93.20848056537102,0.4255232026143791,0.6005666666666667,-0.0164921568627451,2540073.0
aurangabad,bihar,2023-12,18.08071841453344,24.75746,84.366208,63.395625,0.2589751844823951,0.3923699346405229,-0.0348647058823529,2540073.0
aurangabad,maharashtra,2023-01,,19.8389439,75.244448,64.38913712853568,0.3798993855606759,0.4484666666666667,0.1709952380952381,3701282.0
aurangabad,maharashtra,2023-02,,19.8389439,75.244448,56.38357308584677,0.3857089947089947,0.4519285714285715,0.3425,3701282.0
aurangabad,maharashtra,2023-03,,19.8389439,75.244448,44.78135994348274,0.2538854070660522,0.3748142857142857,-0.0157952380952381,3701282.0
aurangabad,maharashtra,2023-04,,19.8389439,75.244448,34.370003636363734,0.2255785714285714,0.3658571428571429,0.0548,3701282.0
aurangabad,maharashtra,2023-05,,19.8389439,75.244448,31.702092938163087,0.2792992063492063,0.3808285714285714,0.016647619047619,3701282.0
aurangabad,maharashtra,2023-06,,19.8389439,75.244448,27.489174434087857,0.16234,0.3250904761904762,-0.0084190476190476,3701282.0
aurangabad,maharashtra,2023-07,,19.8389439,75.244448,15.474611570247935,0.0508717357910906,0.298047619047619,-0.0286047619047619,3701282.0
