city,state,year,month,model,pm2.5_0,pm2.5_1,pm2.5_2,pm2.5_3,pm2.5_4,pm2.5_5,pm2.5_6,pm2.5_7,pm2.5_8,pm2.5_9
Agra,Uttar Pradesh,2023,July,meta-llama/Llama-3.1-8B-Instruct,35.0,51.0,,51.0,,31.0,2.5,69.0,2.5,39.0
Agra,Uttar Pradesh,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,,,,,
Agra,Uttar Pradesh,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,2.5,
Agra,Uttar Pradesh,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Agra,Uttar Pradesh,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Agra,Uttar Pradesh,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ahmedabad,Gujarat,2023,January,meta-llama/Llama-3.1-8B-Instruct,17.0,38.0,17.0,35.0,24.0,32.0,38.0,29.0,43.0,26.0
Ahmedabad,Gujarat,2023,February,meta-llama/Llama-3.1-8B-Instruct,34.0,24.0,35.0,35.0,35.0,24.0,23.0,23.0,51.4,27.0
Ahmedabad,Gujarat,2023,March,meta-llama/Llama-3.1-8B-Instruct,32.0,25.0,25.0,27.0,35.0,22.0,43.0,21.0,21.0,35.0
Ahmedabad,Gujarat,2023,April,meta-llama/Llama-3.1-8B-Instruct,25.0,35.0,29.0,39.0,22.0,45.0,38.0,38.0,41.0,25.0
Ahmedabad,Gujarat,2023,May,meta-llama/Llama-3.1-8B-Instruct,29.0,51.0,32.0,35.0,35.0,49.0,54.0,37.0,35.0,35.0
Ahmedabad,Gujarat,2023,June,meta-llama/Llama-3.1-8B-Instruct,43.0,,37.0,,35.0,25.0,35.0,2.5,49.0,54.0
Ahmedabad,Gujarat,2023,July,meta-llama/Llama-3.1-8B-Instruct,51.0,,35.0,41.0,32.0,32.0,38.0,45.0,,39.0
Ahmedabad,Gujarat,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,51.0,2.5,,,,,,
Ahmedabad,Gujarat,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,35.0,,,
Ahmedabad,Gujarat,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ahmedabad,Gujarat,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ahmedabad,Gujarat,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Aizawl,Mizoram,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0,19.0,15.0,12.0,14.0,22.0,14.0,9.0,20.0,24.0
Aizawl,Mizoram,2023,February,meta-llama/Llama-3.1-8B-Instruct,8.0,14.0,11.0,22.0,25.0,12.0,10.5,12.0,19.0,17.0
Aizawl,Mizoram,2023,March,meta-llama/Llama-3.1-8B-Instruct,22.0,23.0,12.0,2.5,17.0,11.0,16.0,12.0,14.0,21.0
Aizawl,Mizoram,2023,April,meta-llama/Llama-3.1-8B-Instruct,,14.0,29.0,2.0,12.0,14.0,23.0,12.0,16.0,17.0
Aizawl,Mizoram,2023,May,meta-llama/Llama-3.1-8B-Instruct,2.5,25.0,,2.0,,19.0,,,,
Aizawl,Mizoram,2023,June,meta-llama/Llama-3.1-8B-Instruct,,,,,25.0,2.5,24.0,,,
Aizawl,Mizoram,2023,July,meta-llama/Llama-3.1-8B-Instruct,,2.0,,25.0,,,,2.5,,
Aizawl,Mizoram,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,2.5,2.5,,,,,
Aizawl,Mizoram,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Aizawl,Mizoram,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Aizawl,Mizoram,2023,November,meta-llama/Llama-3.1-8B-Instruct,2.5,,,,,,,,,
Aizawl,Mizoram,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ajmer,Rajasthan,2023,January,meta-llama/Llama-3.1-8B-Instruct,15.0,25.0,37.0,24.0,15.0,23.0,38.0,12.0,25.0,34.0
Ajmer,Rajasthan,2023,February,meta-llama/Llama-3.1-8B-Instruct,24.0,34.0,27.0,24.0,23.0,19.0,35.0,25.0,17.0,27.0
Ajmer,Rajasthan,2023,March,meta-llama/Llama-3.1-8B-Instruct,17.0,35.0,17.0,38.0,23.0,18.0,24.0,17.0,38.0,43.0
Ajmer,Rajasthan,2023,April,meta-llama/Llama-3.1-8B-Instruct,,26.0,41.0,34.0,43.0,42.0,41.0,25.0,35.0,44.0
Ajmer,Rajasthan,2023,May,meta-llama/Llama-3.1-8B-Instruct,,21.0,,,2.5,,,,,
Ajmer,Rajasthan,2023,June,meta-llama/Llama-3.1-8B-Instruct,2.5,,,,,,,35.0,,
Ajmer,Rajasthan,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ajmer,Rajasthan,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,2.5
Ajmer,Rajasthan,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ajmer,Rajasthan,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ajmer,Rajasthan,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ajmer,Rajasthan,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Alwar,Rajasthan,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0,34.0,26.0,25.0,35.0,24.0,25.0,11.0,15.0,30.0
Alwar,Rajasthan,2023,February,meta-llama/Llama-3.1-8B-Instruct,25.0,22.0,20.0,38.0,17.0,12.0,26.0,24.0,25.0,24.0
Alwar,Rajasthan,2023,March,meta-llama/Llama-3.1-8B-Instruct,44.0,12.0,12.0,24.0,35.0,34.0,43.0,35.0,29.0,21.0
Alwar,Rajasthan,2023,April,meta-llama/Llama-3.1-8B-Instruct,29.0,,17.0,,31.0,24.0,34.0,34.0,,14.0
Alwar,Rajasthan,2023,May,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,,,25.0,2.5,
Alwar,Rajasthan,2023,June,meta-llama/Llama-3.1-8B-Instruct,2.5,,,,35.0,,2.5,,,
Alwar,Rajasthan,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,2.5,,
Alwar,Rajasthan,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Alwar,Rajasthan,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Alwar,Rajasthan,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Alwar,Rajasthan,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Alwar,Rajasthan,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Amaravati,Andhra Pradesh,2023,January,meta-llama/Llama-3.1-8B-Instruct,17.0,14.0,14.0,13.0,14.0,21.0,24.0,17.0,24.0,17.0
Amaravati,Andhra Pradesh,2023,February,meta-llama/Llama-3.1-8B-Instruct,12.0,23.0,13.0,13.0,29.0,22.0,12.0,24.0,17.0,24.0
Amaravati,Andhra Pradesh,2023,March,meta-llama/Llama-3.1-8B-Instruct,25.0,24.0,12.0,14.0,25.0,17.0,22.0,24.0,38.0,38.0
Amaravati,Andhra Pradesh,2023,April,meta-llama/Llama-3.1-8B-Instruct,25.0,14.0,32.0,20.0,41.0,37.0,38.0,24.0,38.0,14.0
Amaravati,Andhra Pradesh,2023,May,meta-llama/Llama-3.1-8B-Instruct,,35.0,41.0,43.0,,41.0,,2.5,31.0,21.0
Amaravati,Andhra Pradesh,2023,June,meta-llama/Llama-3.1-8B-Instruct,,41.0,,,17.0,17.0,2.0,,,38.0
Amaravati,Andhra Pradesh,2023,July,meta-llama/Llama-3.1-8B-Instruct,24.0,2.0,,2.5,,30.0,44.0,34.0,,24.0
Amaravati,Andhra Pradesh,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,2.5,,,,,,,
Amaravati,Andhra Pradesh,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Amaravati,Andhra Pradesh,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,2.5,,,,,,,
Amaravati,Andhra Pradesh,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,2.5
Amaravati,Andhra Pradesh,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ambala,Haryana,2023,January,meta-llama/Llama-3.1-8B-Instruct,25.0,11.0,13.0,25.0,14.0,17.0,20.0,32.0,13.0,19.0
Ambala,Haryana,2023,February,meta-llama/Llama-3.1-8B-Instruct,22.0,19.0,25.0,32.0,22.0,12.0,25.0,34.0,35.0,31.0
Ambala,Haryana,2023,March,meta-llama/Llama-3.1-8B-Instruct,45.0,26.0,35.0,41.0,15.0,29.0,25.0,35.0,35.0,38.0
Ambala,Haryana,2023,April,meta-llama/Llama-3.1-8B-Instruct,2.5,25.0,,44.0,,25.0,29.0,,,21.0
Ambala,Haryana,2023,May,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,,,41.0,,
Ambala,Haryana,2023,June,meta-llama/Llama-3.1-8B-Instruct,,2.5,,,2.5,,,2.5,,
Ambala,Haryana,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,2.5,,,,,,2.5,
Ambala,Haryana,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ambala,Haryana,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ambala,Haryana,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,2.5,,,,
Ambala,Haryana,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ambala,Haryana,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Amritsar,Punjab,2023,January,meta-llama/Llama-3.1-8B-Instruct,20.0,21.0,35.0,35.0,21.0,34.0,24.0,32.0,31.0,24.0
Amritsar,Punjab,2023,February,meta-llama/Llama-3.1-8B-Instruct,45.0,25.0,24.0,38.0,22.0,12.0,30.0,31.0,34.0,14.0
Amritsar,Punjab,2023,March,meta-llama/Llama-3.1-8B-Instruct,24.0,19.0,25.0,38.0,34.0,25.0,25.0,31.0,38.0,34.0
Amritsar,Punjab,2023,April,meta-llama/Llama-3.1-8B-Instruct,24.0,38.0,25.0,23.0,24.0,27.0,32.0,45.0,41.0,21.0
Amritsar,Punjab,2023,May,meta-llama/Llama-3.1-8B-Instruct,,,,37.0,25.0,38.0,53.0,21.0,31.0,
Amritsar,Punjab,2023,June,meta-llama/Llama-3.1-8B-Instruct,,,2.5,,,,,,2.5,
Amritsar,Punjab,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Amritsar,Punjab,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Amritsar,Punjab,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Amritsar,Punjab,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,2.5,
Amritsar,Punjab,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Amritsar,Punjab,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Anantapur,Andhra Pradesh,2023,January,meta-llama/Llama-3.1-8B-Instruct,17.0,24.0,22.0,16.0,23.0,35.0,12.0,35.0,24.0,20.0
Anantapur,Andhra Pradesh,2023,February,meta-llama/Llama-3.1-8B-Instruct,26.0,38.0,25.0,24.0,25.0,25.0,24.0,37.0,17.0,17.0
Anantapur,Andhra Pradesh,2023,March,meta-llama/Llama-3.1-8B-Instruct,21.0,35.0,17.0,27.0,12.0,24.0,24.0,25.0,24.0,24.0
Anantapur,Andhra Pradesh,2023,April,meta-llama/Llama-3.1-8B-Instruct,41.0,17.0,27.0,17.0,14.0,25.0,15.0,24.0,22.0,45.0
Anantapur,Andhra Pradesh,2023,May,meta-llama/Llama-3.1-8B-Instruct,,24.0,,27.0,25.0,38.0,,23.0,22.0,
Anantapur,Andhra Pradesh,2023,June,meta-llama/Llama-3.1-8B-Instruct,2.5,29.0,,,,24.0,2.0,25.0,2.5,
Anantapur,Andhra Pradesh,2023,July,meta-llama/Llama-3.1-8B-Instruct,24.0,34.0,25.0,2.5,,37.0,,37.0,38.0,24.0
Anantapur,Andhra Pradesh,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,2.5,,,,,,
Anantapur,Andhra Pradesh,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Anantapur,Andhra Pradesh,2023,October,meta-llama/Llama-3.1-8B-Instruct,,2.5,,2.5,,,,,,
Anantapur,Andhra Pradesh,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,2.5,,
Anantapur,Andhra Pradesh,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ankleshwar,Gujarat,2023,January,meta-llama/Llama-3.1-8B-Instruct,24.0,23.0,29.0,22.0,25.0,11.0,34.0,38.0,32.0,15.0
Ankleshwar,Gujarat,2023,February,meta-llama/Llama-3.1-8B-Instruct,12.0,34.0,14.0,24.0,25.0,23.0,12.0,17.0,37.0,24.0
Ankleshwar,Gujarat,2023,March,meta-llama/Llama-3.1-8B-Instruct,24.0,35.0,15.0,35.0,15.0,12.0,17.0,17.0,34.0,35.0
Ankleshwar,Gujarat,2023,April,meta-llama/Llama-3.1-8B-Instruct,35.0,29.0,14.0,24.0,25.0,37.0,38.0,27.0,35.0,17.0
Ankleshwar,Gujarat,2023,May,meta-llama/Llama-3.1-8B-Instruct,2.5,,24.0,34.0,,2.5,2.0,24.0,37.0,49.0
Ankleshwar,Gujarat,2023,June,meta-llama/Llama-3.1-8B-Instruct,,,,43.0,,,2.5,,2.5,
Ankleshwar,Gujarat,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,,,,35.0,,41.0,,
Ankleshwar,Gujarat,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,2.5,,2.0,
Ankleshwar,Gujarat,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ankleshwar,Gujarat,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ankleshwar,Gujarat,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ankleshwar,Gujarat,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Araria,Bihar,2023,January,meta-llama/Llama-3.1-8B-Instruct,23.0,17.0,24.0,17.0,29.0,35.0,30.0,35.0,25.0,30.0
Araria,Bihar,2023,February,meta-llama/Llama-3.1-8B-Instruct,23.0,25.0,11.0,32.0,24.0,34.0,31.0,25.0,26.0,23.0
Araria,Bihar,2023,March,meta-llama/Llama-3.1-8B-Instruct,25.0,29.0,25.0,34.0,17.0,34.0,22.0,17.0,2.5,37.0
Araria,Bihar,2023,April,meta-llama/Llama-3.1-8B-Instruct,35.0,23.0,24.0,30.0,45.0,2.5,2.5,27.0,35.0,
Araria,Bihar,2023,May,meta-llama/Llama-3.1-8B-Instruct,,2.5,,,,2.5,2.5,,25.0,
Araria,Bihar,2023,June,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,2.5,,
Araria,Bihar,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Araria,Bihar,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,,,,,
Araria,Bihar,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,2.5,,,,,,,
Araria,Bihar,2023,October,meta-llama/Llama-3.1-8B-Instruct,2.5,,,,,,,2.5,,
Araria,Bihar,2023,November,meta-llama/Llama-3.1-8B-Instruct,2.5,,,,,,,,,
Araria,Bihar,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ariyalur,Tamil Nadu,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0,18.0,13.0,14.0,11.0,18.0,14.0,24.0,12.0,15.0
Ariyalur,Tamil Nadu,2023,February,meta-llama/Llama-3.1-8B-Instruct,21.0,15.0,10.0,24.0,16.0,10.0,21.0,21.0,14.0,24.0
Ariyalur,Tamil Nadu,2023,March,meta-llama/Llama-3.1-8B-Instruct,26.0,24.0,17.0,17.0,24.0,19.0,35.0,14.0,35.0,14.0
Ariyalur,Tamil Nadu,2023,April,meta-llama/Llama-3.1-8B-Instruct,37.0,39.0,14.0,14.0,24.0,14.0,2.5,14.0,22.0,24.0
Ariyalur,Tamil Nadu,2023,May,meta-llama/Llama-3.1-8B-Instruct,2.5,2.5,,,,29.0,,35.0,24.0,35.0
Ariyalur,Tamil Nadu,2023,June,meta-llama/Llama-3.1-8B-Instruct,,2.5,2.0,,,,,2.5,,2.0
Ariyalur,Tamil Nadu,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,,,,,2.5
Ariyalur,Tamil Nadu,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,2.5,2.0,,,,2.0,
Ariyalur,Tamil Nadu,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,2.0,
Ariyalur,Tamil Nadu,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ariyalur,Tamil Nadu,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Ariyalur,Tamil Nadu,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Arrah,Bihar,2023,January,meta-llama/Llama-3.1-8B-Instruct,35.0,37.0,54.0,45.0,44.0,56.0,35.0,34.0,22.0,37.0
Arrah,Bihar,2023,February,meta-llama/Llama-3.1-8B-Instruct,41.0,25.0,54.0,74.0,26.0,45.0,34.0,32.0,39.0,38.0
Arrah,Bihar,2023,March,meta-llama/Llama-3.1-8B-Instruct,45.0,2.0,35.0,36.0,51.0,112.0,51.0,56.0,39.0,24.0
Arrah,Bihar,2023,April,meta-llama/Llama-3.1-8B-Instruct,25.0,38.0,69.0,41.0,37.0,74.0,2.5,42.0,38.0,59.0
Arrah,Bihar,2023,May,meta-llama/Llama-3.1-8B-Instruct,,35.0,2.5,,,58.0,,,58.0,
Arrah,Bihar,2023,June,meta-llama/Llama-3.1-8B-Instruct,,,,2.5,,,,,2.5,43.0
Arrah,Bihar,2023,July,meta-llama/Llama-3.1-8B-Instruct,,2.5,,2.5,,,,53.0,,
Arrah,Bihar,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,2.5,,
Arrah,Bihar,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Arrah,Bihar,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Arrah,Bihar,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Arrah,Bihar,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Asansol,West Bengal,2023,January,meta-llama/Llama-3.1-8B-Instruct,20.0,15.0,24.0,22.0,24.0,31.0,35.0,15.0,26.0,37.0
Asansol,West Bengal,2023,February,meta-llama/Llama-3.1-8B-Instruct,24.5,27.0,39.0,22.0,41.0,37.0,22.0,27.0,14.0,35.0
Asansol,West Bengal,2023,March,meta-llama/Llama-3.1-8B-Instruct,34.0,35.0,42.0,20.0,43.0,27.0,35.0,41.0,25.0,49.0
Asansol,West Bengal,2023,April,meta-llama/Llama-3.1-8B-Instruct,35.0,44.0,19.0,49.0,42.0,36.0,23.0,,21.0,22.0
Asansol,West Bengal,2023,May,meta-llama/Llama-3.1-8B-Instruct,27.0,25.0,26.0,,,34.0,2.5,35.0,25.0,51.0
Asansol,West Bengal,2023,June,meta-llama/Llama-3.1-8B-Instruct,,41.0,53.0,41.0,2.5,35.0,,,25.0,2.5
Asansol,West Bengal,2023,July,meta-llama/Llama-3.1-8B-Instruct,,,2.5,41.0,2.5,,,,35.0,
Asansol,West Bengal,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,2.5,,,,
Asansol,West Bengal,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,2.5,,,,
Asansol,West Bengal,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Asansol,West Bengal,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,2.5,,,,,,
Asansol,West Bengal,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Aurangabad,Bihar,2023,January,meta-llama/Llama-3.1-8B-Instruct,21.0,23.0,24.0,24.0,34.0,22.0,31.0,25.0,25.0,14.0
Aurangabad,Bihar,2023,February,meta-llama/Llama-3.1-8B-Instruct,41.0,25.0,25.0,35.0,14.0,34.0,39.0,37.0,14.0,35.0
Aurangabad,Bihar,2023,March,meta-llama/Llama-3.1-8B-Instruct,25.0,24.0,29.0,34.0,35.0,59.0,58.0,24.0,17.0,39.0
Aurangabad,Bihar,2023,April,meta-llama/Llama-3.1-8B-Instruct,36.0,32.0,21.0,25.0,23.0,26.0,38.0,34.0,35.0,25.0
Aurangabad,Bihar,2023,May,meta-llama/Llama-3.1-8B-Instruct,,25.0,43.0,31.0,44.0,,,,37.0,41.0
Aurangabad,Bihar,2023,June,meta-llama/Llama-3.1-8B-Instruct,,,,,,,2.5,,,
Aurangabad,Bihar,2023,July,meta-llama/Llama-3.1-8B-Instruct,2.5,,,,53.0,,2.0,25.0,53.0,
Aurangabad,Bihar,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,,,,,
Aurangabad,Bihar,2023,September,meta-llama/Llama-3.1-8B-Instruct,,2.5,,,,,,,,
Aurangabad,Bihar,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,2.0,,,,
Aurangabad,Bihar,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,2.5,,,
Aurangabad,Bihar,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,2.0,,,
Aurangabad,Maharashtra,2023,January,meta-llama/Llama-3.1-8B-Instruct,35.0,20.0,15.0,35.0,18.0,34.0,35.0,22.0,20.0,32.0
Aurangabad,Maharashtra,2023,February,meta-llama/Llama-3.1-8B-Instruct,22.0,29.0,22.0,34.0,25.0,32.0,22.0,21.0,32.0,22.0
Aurangabad,Maharashtra,2023,March,meta-llama/Llama-3.1-8B-Instruct,27.0,24.0,25.0,34.0,45.0,35.0,31.0,25.0,35.0,35.0
Aurangabad,Maharashtra,2023,April,meta-llama/Llama-3.1-8B-Instruct,24.0,35.0,23.0,17.0,43.0,34.0,27.0,35.0,43.0,42.0
Aurangabad,Maharashtra,2023,May,meta-llama/Llama-3.1-8B-Instruct,44.0,2.0,43.0,49.0,,42.0,35.0,35.0,2.5,
Aurangabad,Maharashtra,2023,June,meta-llama/Llama-3.1-8B-Instruct,,2.5,,,,34.0,,,44.0,
Aurangabad,Maharashtra,2023,July,meta-llama/Llama-3.1-8B-Instruct,,29.0,44.0,,,,35.0,,,
Aurangabad,Maharashtra,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Aurangabad,Maharashtra,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,2.5,2.5,,,,
Aurangabad,Maharashtra,2023,October,meta-llama/Llama-3.1-8B-Instruct,,2.0,,,,,,,,
Aurangabad,Maharashtra,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Aurangabad,Maharashtra,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Baddi,Himachal Pradesh,2023,January,meta-llama/Llama-3.1-8B-Instruct,18.0,21.0,11.0,17.0,24.0,14.0,25.0,12.0,12.0,16.0
Baddi,Himachal Pradesh,2023,February,meta-llama/Llama-3.1-8B-Instruct,2.0,24.0,34.0,25.0,14.0,12.0,12.0,24.0,25.0,2.5
Baddi,Himachal Pradesh,2023,March,meta-llama/Llama-3.1-8B-Instruct,13.0,15.0,17.0,14.0,,17.0,29.0,29.0,,32.0
Baddi,Himachal Pradesh,2023,April,meta-llama/Llama-3.1-8B-Instruct,2.5,14.0,21.0,,2.5,,,2.0,14.0,2.5
Baddi,Himachal Pradesh,2023,May,meta-llama/Llama-3.1-8B-Instruct,,,,2.5,2.5,2.5,,,,
Baddi,Himachal Pradesh,2023,June,meta-llama/Llama-3.1-8B-Instruct,2.5,,2.5,,,,,,,2.5
Baddi,Himachal Pradesh,2023,July,meta-llama/Llama-3.1-8B-Instruct,,2.5,,,,,2.5,,,
Baddi,Himachal Pradesh,2023,August,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Baddi,Himachal Pradesh,2023,September,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Baddi,Himachal Pradesh,2023,October,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Baddi,Himachal Pradesh,2023,November,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Baddi,Himachal Pradesh,2023,December,meta-llama/Llama-3.1-8B-Instruct,,,,,,,,,,
Bagalkot,Karnataka,2023,January,meta-llama/Llama-3.1-8B-Instruct,12.0,17.0,17.0,14.0,12.0,12.0,21.0,14.0,15.0,25.0
