city,state,year,month,model,pm2.5_0,pm2.5_1,pm2.5_2,pm2.5_3,pm2.5_4,pm2.5_5,pm2.5_6,pm2.5_7,pm2.5_8,pm2.5_9
Agra,Uttar Pradesh,2023,November,Qwen/Qwen3-32B,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.3,150.0,150.0
Agra,Uttar Pradesh,2023,December,Qwen/Qwen3-32B,150.0,150.0,150.0,150.0,150.3,150.0,150.0,150.3,150.0,150.0
Ahmedabad,Gujarat,2023,January,Qwen/Qwen3-32B,78.6,125.6,125.6,98.6,68.4,75.6,62.5,85.6,150.3,95.6
Ahmedabad,Gujarat,2023,February,Qwen/Qwen3-32B,85.6,85.6,125.4,150.0,58.3,74.5,150.3,75.3,95.3,85.6
Ahmedabad,Gujarat,2023,March,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.7,54.3,45.7,45.6,45.6,85.6
Ahmedabad,Gujarat,2023,April,Qwen/Qwen3-32B,54.3,45.6,64.5,62.5,52.3,45.6,45.6,45.6,45.6,45.6
Ahmedabad,Gujarat,2023,May,Qwen/Qwen3-32B,45.7,58.7,45.6,45.6,52.3,45.6,54.3,45.6,45.6,54.2
Ahmedabad,Gujarat,2023,June,Qwen/Qwen3-32B,45.7,45.6,45.7,45.6,45.6,58.7,45.6,45.6,45.6,45.6
Ahmedabad,Gujarat,2023,July,Qwen/Qwen3-32B,35.6,45.6,45.6,45.6,45.6,35.7,35.7,45.7,35.7,45.6
Ahmedabad,Gujarat,2023,August,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,38.5,45.6,45.6,45.6,45.6,45.6
Ahmedabad,Gujarat,2023,September,Qwen/Qwen3-32B,45.6,45.6,45.6,54.3,45.6,45.6,52.3,45.6,54.7,45.6
Ahmedabad,Gujarat,2023,October,Qwen/Qwen3-32B,45.6,54.2,45.6,54.7,45.6,37.5,45.7,45.6,45.6,68.4
Ahmedabad,Gujarat,2023,November,Qwen/Qwen3-32B,150.0,85.6,150.3,75.3,58.7,45.6,45.6,65.2,150.0,150.3
Ahmedabad,Gujarat,2023,December,Qwen/Qwen3-32B,150.0,150.0,150.0,85.6,68.4,85.6,45.6,78.6,54.7,78.4
Aizawl,Mizoram,2023,January,Qwen/Qwen3-32B,35.6,18.4,18.6,17.8,18.4,27.4,35.6,25.4,19.5,24.5
Aizawl,Mizoram,2023,February,Qwen/Qwen3-32B,15.3,25.4,28.4,25.6,18.5,42.3,15.7,35.6,25.6,14.5
Aizawl,Mizoram,2023,March,Qwen/Qwen3-32B,25.4,32.5,29.4,25.6,14.5,15.6,37.5,24.5,35.7,25.7
Aizawl,Mizoram,2023,April,Qwen/Qwen3-32B,25.6,25.6,38.7,38.5,25.6,27.4,25.4,25.4,18.3,25.6
Aizawl,Mizoram,2023,May,Qwen/Qwen3-32B,25.6,18.4,25.6,15.6,38.4,25.6,25.4,14.5,17.3,15.6
Aizawl,Mizoram,2023,June,Qwen/Qwen3-32B,25.6,25.6,27.4,15.6,15.2,17.5,15.3,15.6,15.6,25.4
Aizawl,Mizoram,2023,July,Qwen/Qwen3-32B,15.6,25.4,25.6,38.5,14.5,18.4,25.4,15.2,15.6,25.4
Aizawl,Mizoram,2023,August,Qwen/Qwen3-32B,15.2,25.6,17.4,25.4,17.3,18.4,15.6,35.6,15.6,35.7
Aizawl,Mizoram,2023,September,Qwen/Qwen3-32B,25.4,35.7,25.6,15.6,35.7,34.7,15.4,15.6,15.7,15.4
Aizawl,Mizoram,2023,October,Qwen/Qwen3-32B,15.6,17.4,17.8,25.6,25.6,15.2,35.6,15.2,25.6,25.6
Aizawl,Mizoram,2023,November,Qwen/Qwen3-32B,15.6,35.2,25.7,35.6,25.4,25.6,34.7,35.7,35.6,15.6
Aizawl,Mizoram,2023,December,Qwen/Qwen3-32B,42.5,35.7,35.7,35.7,35.6,35.6,42.3,15.6,25.6,35.6
Ajmer,Rajasthan,2023,January,Qwen/Qwen3-32B,45.6,45.6,45.6,62.5,45.6,45.6,54.2,48.7,62.5,45.6
Ajmer,Rajasthan,2023,February,Qwen/Qwen3-32B,78.6,45.6,54.2,38.5,78.4,45.6,45.6,45.6,45.6,35.7
Ajmer,Rajasthan,2023,March,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,45.6,45.6,38.7,45.6,45.6
Ajmer,Rajasthan,2023,April,Qwen/Qwen3-32B,45.7,45.6,45.6,45.6,38.6,52.3,45.6,45.6,45.6,45.6
Ajmer,Rajasthan,2023,May,Qwen/Qwen3-32B,45.6,35.7,45.6,35.7,45.6,28.4,35.7,45.6,45.6,45.6
Ajmer,Rajasthan,2023,June,Qwen/Qwen3-32B,28.4,38.5,38.5,45.6,35.7,28.4,37.4,35.7,35.7,35.7
Ajmer,Rajasthan,2023,July,Qwen/Qwen3-32B,45.6,45.6,42.5,45.6,38.7,38.7,45.6,25.7,38.5,35.7
Ajmer,Rajasthan,2023,August,Qwen/Qwen3-32B,45.6,42.3,28.4,35.7,45.6,45.6,35.7,38.7,45.6,28.4
Ajmer,Rajasthan,2023,September,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,38.5,38.5,35.7,45.0,45.6,35.6
Ajmer,Rajasthan,2023,October,Qwen/Qwen3-32B,45.6,52.3,45.6,38.5,45.0,45.6,45.7,45.6,45.6,45.6
Ajmer,Rajasthan,2023,November,Qwen/Qwen3-32B,85.0,58.3,45.6,68.4,85.0,45.6,45.7,78.6,54.7,150.0
Ajmer,Rajasthan,2023,December,Qwen/Qwen3-32B,85.6,45.6,85.6,85.6,45.6,150.0,58.2,78.6,78.5,85.0
Alwar,Rajasthan,2023,January,Qwen/Qwen3-32B,45.6,54.3,48.6,65.4,58.3,45.6,65.3,78.6,45.6,78.6
Alwar,Rajasthan,2023,February,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,58.3,62.3,45.6,58.7,45.6,45.6
Alwar,Rajasthan,2023,March,Qwen/Qwen3-32B,45.6,48.6,45.6,45.7,45.6,45.6,45.6,45.6,45.6,45.6
Alwar,Rajasthan,2023,April,Qwen/Qwen3-32B,45.6,54.2,38.7,52.3,54.3,45.6,54.3,45.6,37.5,45.6
Alwar,Rajasthan,2023,May,Qwen/Qwen3-32B,45.6,45.6,38.4,45.6,58.3,45.6,45.7,45.6,45.6,45.6
Alwar,Rajasthan,2023,June,Qwen/Qwen3-32B,45.6,45.6,38.7,45.6,45.6,42.5,45.6,58.2,35.7,45.6
Alwar,Rajasthan,2023,July,Qwen/Qwen3-32B,42.5,45.6,27.4,35.7,45.6,45.6,28.4,35.7,35.7,45.6
Alwar,Rajasthan,2023,August,Qwen/Qwen3-32B,28.4,45.6,45.6,38.7,45.6,38.5,38.5,45.6,45.6,45.6
Alwar,Rajasthan,2023,September,Qwen/Qwen3-32B,28.4,45.6,45.6,45.6,45.6,45.6,45.6,52.3,45.6,38.7
Alwar,Rajasthan,2023,October,Qwen/Qwen3-32B,35.7,52.3,45.6,58.6,58.6,52.3,52.4,52.4,58.6,37.5
Alwar,Rajasthan,2023,November,Qwen/Qwen3-32B,58.3,125.7,45.6,45.7,68.4,58.3,65.4,45.6,58.7,150.0
Alwar,Rajasthan,2023,December,Qwen/Qwen3-32B,45.6,45.6,58.7,78.4,78.6,45.6,45.6,45.6,85.6,45.6
Amaravati,Andhra Pradesh,2023,January,Qwen/Qwen3-32B,25.6,45.6,35.7,45.6,25.6,45.7,52.3,45.6,35.7,25.6
Amaravati,Andhra Pradesh,2023,February,Qwen/Qwen3-32B,45.6,45.6,35.7,45.6,45.6,45.7,42.3,45.6,35.7,45.6
Amaravati,Andhra Pradesh,2023,March,Qwen/Qwen3-32B,35.7,45.6,38.7,35.6,45.6,45.6,45.6,38.7,25.7,35.7
Amaravati,Andhra Pradesh,2023,April,Qwen/Qwen3-32B,45.6,45.7,38.4,25.6,54.2,45.6,45.6,45.6,45.6,45.6
Amaravati,Andhra Pradesh,2023,May,Qwen/Qwen3-32B,45.6,45.6,54.3,35.7,45.6,35.7,58.3,42.5,45.6,45.6
Amaravati,Andhra Pradesh,2023,June,Qwen/Qwen3-32B,38.4,25.6,45.6,45.6,25.6,45.6,45.6,38.4,25.4,35.7
Amaravati,Andhra Pradesh,2023,July,Qwen/Qwen3-32B,45.6,25.4,35.7,35.6,35.7,25.4,25.4,35.7,25.4,45.7
Amaravati,Andhra Pradesh,2023,August,Qwen/Qwen3-32B,35.7,35.7,28.4,28.4,45.6,35.7,35.7,25.6,45.6,25.4
Amaravati,Andhra Pradesh,2023,September,Qwen/Qwen3-32B,45.6,45.7,45.7,45.6,45.6,45.6,45.6,45.7,45.7,35.7
Amaravati,Andhra Pradesh,2023,October,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.0,45.6,35.7,45.6,45.0,45.6
Amaravati,Andhra Pradesh,2023,November,Qwen/Qwen3-32B,45.6,45.6,58.7,35.7,35.7,45.7,35.7,45.7,45.6,35.7
Amaravati,Andhra Pradesh,2023,December,Qwen/Qwen3-32B,45.6,45.6,58.3,45.7,45.7,45.6,58.7,58.7,38.5,45.6
Ambala,Haryana,2023,January,Qwen/Qwen3-32B,78.4,78.6,78.4,78.6,78.6,85.6,85.6,78.4,85.6,78.4
Ambala,Haryana,2023,February,Qwen/Qwen3-32B,85.6,45.6,48.6,150.3,85.0,85.6,78.5,156.3,98.6,98.6
Ambala,Haryana,2023,March,Qwen/Qwen3-32B,45.6,45.6,54.3,45.6,45.6,45.6,58.3,45.6,45.6,45.6
Ambala,Haryana,2023,April,Qwen/Qwen3-32B,35.6,45.6,45.6,45.6,45.6,54.2,45.6,45.6,68.4,58.7
Ambala,Haryana,2023,May,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,58.7,45.6,38.7,35.7,45.6
Ambala,Haryana,2023,June,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,25.6,45.7
Ambala,Haryana,2023,July,Qwen/Qwen3-32B,52.3,45.6,45.6,54.2,45.7,45.6,35.7,45.6,25.6,54.7
Ambala,Haryana,2023,August,Qwen/Qwen3-32B,45.6,38.4,35.7,45.6,45.6,45.6,37.2,45.6,45.7,45.6
Ambala,Haryana,2023,September,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,45.6,58.2,58.3,45.7,45.6
Ambala,Haryana,2023,October,Qwen/Qwen3-32B,58.6,78.6,85.6,78.4,78.4,78.4,45.6,150.3,78.6,65.3
Ambala,Haryana,2023,November,Qwen/Qwen3-32B,150.0,85.0,150.0,150.0,150.3,150.0,98.6,150.7,150.3,150.0
Ambala,Haryana,2023,December,Qwen/Qwen3-32B,150.0,125.4,150.3,150.3,150.0,85.0,98.7,150.0,85.6,150.3
Amritsar,Punjab,2023,January,Qwen/Qwen3-32B,78.6,95.6,78.6,78.2,75.6,75.6,78.4,78.6,78.4,75.6
Amritsar,Punjab,2023,February,Qwen/Qwen3-32B,78.4,75.6,45.6,78.6,78.5,78.6,78.4,78.6,78.2,85.6
Amritsar,Punjab,2023,March,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,45.6,54.2,45.6,45.6,54.3
Amritsar,Punjab,2023,April,Qwen/Qwen3-32B,58.3,45.6,45.6,45.6,45.6,38.5,45.6,54.3,38.7,45.6
Amritsar,Punjab,2023,May,Qwen/Qwen3-32B,45.6,54.3,45.6,45.6,45.6,52.3,45.6,45.6,45.6,45.6
Amritsar,Punjab,2023,June,Qwen/Qwen3-32B,35.7,35.7,35.7,45.7,45.6,45.6,45.6,45.6,28.4,45.6
Amritsar,Punjab,2023,July,Qwen/Qwen3-32B,35.6,45.6,45.6,45.6,25.4,45.6,37.5,35.6,35.7,45.6
Amritsar,Punjab,2023,August,Qwen/Qwen3-32B,28.4,28.4,35.7,28.4,35.7,38.7,35.7,38.5,35.7,45.6
Amritsar,Punjab,2023,September,Qwen/Qwen3-32B,45.6,45.6,45.6,45.7,45.6,45.6,45.6,45.7,45.6,45.6
Amritsar,Punjab,2023,October,Qwen/Qwen3-32B,58.3,45.6,58.7,54.2,45.6,58.7,58.6,45.6,45.6,150.0
Amritsar,Punjab,2023,November,Qwen/Qwen3-32B,85.6,45.6,75.0,75.4,45.6,150.3,58.7,150.2,54.7,150.0
Amritsar,Punjab,2023,December,Qwen/Qwen3-32B,150.0,65.4,150.0,78.4,58.7,58.3,150.0,58.6,150.2,75.4
Anantapur,Andhra Pradesh,2023,January,Qwen/Qwen3-32B,58.2,45.6,48.7,54.7,45.6,35.7,45.6,45.6,45.6,54.3
Anantapur,Andhra Pradesh,2023,February,Qwen/Qwen3-32B,45.6,35.7,45.7,35.6,45.7,45.7,45.6,38.4,54.3,35.7
Anantapur,Andhra Pradesh,2023,March,Qwen/Qwen3-32B,45.6,45.6,54.3,45.6,35.7,45.7,38.7,45.6,25.6,38.7
Anantapur,Andhra Pradesh,2023,April,Qwen/Qwen3-32B,45.7,58.7,38.7,28.4,35.7,45.6,45.6,45.6,45.7,45.6
Anantapur,Andhra Pradesh,2023,May,Qwen/Qwen3-32B,35.6,45.6,35.6,35.7,54.3,35.7,45.6,38.7,38.7,35.7
Anantapur,Andhra Pradesh,2023,June,Qwen/Qwen3-32B,25.6,35.6,25.4,38.4,45.6,58.6,45.7,45.6,38.7,45.6
Anantapur,Andhra Pradesh,2023,July,Qwen/Qwen3-32B,25.6,35.7,58.2,45.6,45.6,35.6,35.2,35.7,45.6,35.6
Anantapur,Andhra Pradesh,2023,August,Qwen/Qwen3-32B,45.6,45.6,45.6,45.7,45.6,45.6,45.6,35.7,45.6,35.7
Anantapur,Andhra Pradesh,2023,September,Qwen/Qwen3-32B,45.6,45.6,28.4,45.6,45.6,45.6,35.7,45.6,25.6,35.7
Anantapur,Andhra Pradesh,2023,October,Qwen/Qwen3-32B,58.7,45.6,45.7,35.7,45.6,45.6,45.6,45.6,45.7,35.7
Anantapur,Andhra Pradesh,2023,November,Qwen/Qwen3-32B,45.6,45.6,35.7,45.6,45.6,58.7,58.3,45.6,58.7,45.6
Anantapur,Andhra Pradesh,2023,December,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,35.7,45.6,38.6,67.4,45.6,58.6
Ankleshwar,Gujarat,2023,January,Qwen/Qwen3-32B,58.7,45.6,45.6,45.6,38.7,45.6,45.6,54.2,45.6,45.6
Ankleshwar,Gujarat,2023,February,Qwen/Qwen3-32B,68.4,45.6,54.7,45.6,45.6,58.2,54.3,45.6,37.5,45.6
Ankleshwar,Gujarat,2023,March,Qwen/Qwen3-32B,58.6,45.6,45.6,45.6,45.7,45.6,54.3,38.7,35.7,45.6
Ankleshwar,Gujarat,2023,April,Qwen/Qwen3-32B,54.3,45.6,45.6,45.6,35.7,68.4,45.6,45.6,45.6,38.5
Ankleshwar,Gujarat,2023,May,Qwen/Qwen3-32B,52.3,45.6,45.6,58.3,35.7,45.6,45.6,45.6,45.6,54.3
Ankleshwar,Gujarat,2023,June,Qwen/Qwen3-32B,78.2,38.5,52.3,45.6,45.6,45.7,45.6,54.3,54.7,45.6
Ankleshwar,Gujarat,2023,July,Qwen/Qwen3-32B,35.7,45.6,35.6,45.6,45.6,45.6,35.7,38.5,45.6,45.6
Ankleshwar,Gujarat,2023,August,Qwen/Qwen3-32B,45.6,35.7,38.7,45.6,54.7,58.6,38.5,35.6,35.6,45.6
Ankleshwar,Gujarat,2023,September,Qwen/Qwen3-32B,45.6,45.6,45.7,45.6,45.6,45.6,45.6,45.6,38.5,45.6
Ankleshwar,Gujarat,2023,October,Qwen/Qwen3-32B,58.2,45.6,62.3,45.6,45.7,58.3,58.7,45.6,45.6,45.6
Ankleshwar,Gujarat,2023,November,Qwen/Qwen3-32B,45.6,78.4,78.4,85.0,65.4,125.4,78.4,58.3,58.3,58.3
Ankleshwar,Gujarat,2023,December,Qwen/Qwen3-32B,85.6,125.6,58.6,68.4,45.6,45.6,58.3,150.0,85.6,78.5
Araria,Bihar,2023,January,Qwen/Qwen3-32B,156.3,78.4,152.4,67.8,78.5,156.3,85.6,68.4,58.2,58.7
Araria,Bihar,2023,February,Qwen/Qwen3-32B,78.4,85.6,78.4,85.6,150.0,68.5,58.6,78.4,45.6,68.4
Araria,Bihar,2023,March,Qwen/Qwen3-32B,78.4,45.6,45.6,65.4,45.6,58.4,54.6,64.2,58.6,58.7
Araria,Bihar,2023,April,Qwen/Qwen3-32B,54.7,45.6,45.6,45.6,45.6,78.4,78.4,54.7,54.7,45.7
Araria,Bihar,2023,May,Qwen/Qwen3-32B,45.6,58.6,65.4,38.7,78.6,45.6,58.6,58.7,45.6,45.6
Araria,Bihar,2023,June,Qwen/Qwen3-32B,45.6,58.6,45.6,45.6,54.3,45.6,45.6,38.5,45.6,78.4
Araria,Bihar,2023,July,Qwen/Qwen3-32B,35.7,45.6,78.4,45.6,45.6,45.6,68.4,45.6,58.6,45.6
Araria,Bihar,2023,August,Qwen/Qwen3-32B,45.6,62.4,45.6,58.7,45.6,45.6,58.6,45.6,45.6,45.6
Araria,Bihar,2023,September,Qwen/Qwen3-32B,78.6,45.6,78.4,58.2,54.2,45.6,78.5,58.3,45.7,78.4
Araria,Bihar,2023,October,Qwen/Qwen3-32B,58.6,65.2,54.2,85.6,78.4,58.7,58.4,78.4,45.6,78.4
Araria,Bihar,2023,November,Qwen/Qwen3-32B,58.3,85.0,85.0,78.4,45.6,58.7,150.0,78.6,85.6,125.4
Araria,Bihar,2023,December,Qwen/Qwen3-32B,156.3,85.6,78.5,85.6,98.6,150.3,85.6,150.2,78.4,85.6
Ariyalur,Tamil Nadu,2023,January,Qwen/Qwen3-32B,35.7,52.3,45.6,45.6,58.6,58.7,45.6,45.6,45.6,45.6
Ariyalur,Tamil Nadu,2023,February,Qwen/Qwen3-32B,35.6,45.6,28.4,45.6,38.6,45.6,35.7,35.6,35.7,45.6
Ariyalur,Tamil Nadu,2023,March,Qwen/Qwen3-32B,45.6,45.6,38.4,45.6,37.5,45.6,35.7,45.6,45.6,35.7
Ariyalur,Tamil Nadu,2023,April,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,45.6,32.4,35.7,45.6,45.6
Ariyalur,Tamil Nadu,2023,May,Qwen/Qwen3-32B,35.7,45.6,45.6,45.6,45.6,38.5,45.6,52.3,35.7,45.6
Ariyalur,Tamil Nadu,2023,June,Qwen/Qwen3-32B,45.6,35.7,35.7,45.6,45.6,45.6,28.4,37.5,45.6,45.6
Ariyalur,Tamil Nadu,2023,July,Qwen/Qwen3-32B,35.7,35.7,35.6,45.6,45.6,38.5,45.6,45.6,45.6,35.7
Ariyalur,Tamil Nadu,2023,August,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,45.6,37.5,45.6,45.6,45.6
Ariyalur,Tamil Nadu,2023,September,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,35.7,45.6,38.5,38.7,45.6
Ariyalur,Tamil Nadu,2023,October,Qwen/Qwen3-32B,45.6,45.6,45.6,45.6,45.6,45.6,35.7,35.7,45.6,35.6
Ariyalur,Tamil Nadu,2023,November,Qwen/Qwen3-32B,45.6,45.6,38.7,45.6,45.6,45.6,45.6,45.6,45.6,45.6
Ariyalur,Tamil Nadu,2023,December,Qwen/Qwen3-32B,35.7,45.6,45.6,35.7,45.6,38.5,45.6,45.6,45.6,35.6
Arrah,Bihar,2023,January,Qwen/Qwen3-32B,64.5,78.4,58.7,85.6,85.6,78.6,78.4,45.6,85.6,45.6
Arrah,Bihar,2023,February,Qwen/Qwen3-32B,85.6,85.6,58.7,58.3,45.6,45.6,54.3,45.6,54.2,35.6
Arrah,Bihar,2023,March,Qwen/Qwen3-32B,54.3,45.6,45.6,45.6,58.6,58.7,45.6,45.6,45.6,54.3
Arrah,Bihar,2023,April,Qwen/Qwen3-32B,45.6,58.3,45.7,58.7,45.7,68.4,45.6,85.6,85.6,45.6
Arrah,Bihar,2023,May,Qwen/Qwen3-32B,45.6,45.6,45.7,45.7,45.6,68.4,78.4,45.6,45.6,78.2
Arrah,Bihar,2023,June,Qwen/Qwen3-32B,45.6,58.7,45.7,45.6,45.6,58.3,52.3,54.2,78.4,58.6
Arrah,Bihar,2023,July,Qwen/Qwen3-32B,45.6,58.2,45.6,58.7,45.6,54.2,45.6,45.6,45.6,45.6
Arrah,Bihar,2023,August,Qwen/Qwen3-32B,78.6,58.7,45.7,45.6,58.2,45.6,45.6,45.6,65.4,45.6
Arrah,Bihar,2023,September,Qwen/Qwen3-32B,54.7,45.6,45.6,78.4,54.7,65.4,45.6,58.7,58.6,45.6
Arrah,Bihar,2023,October,Qwen/Qwen3-32B,58.2,65.4,45.6,62.5,85.6,45.6,54.7,54.3,58.6,58.3
Arrah,Bihar,2023,November,Qwen/Qwen3-32B,85.6,85.6,85.6,85.6,78.4,150.0,150.2,85.6,150.0,150.7
Arrah,Bihar,2023,December,Qwen/Qwen3-32B,150.7,150.3,85.6,85.6,150.0,150.3,150.0,150.0,150.0,150.3
Asansol,West Bengal,2023,January,Qwen/Qwen3-32B,85.6,78.4,125.4,156.3,95.6,156.3,85.6,150.6,150.3,85.6
Asansol,West Bengal,2023,February,Qwen/Qwen3-32B,58.3,85.6,85.6,85.6,85.6,67.4,125.6,68.4,87.4,85.6
Asansol,West Bengal,2023,March,Qwen/Qwen3-32B,58.2,45.6,45.6,68.4,45.6,68.4,78.6,45.6,78.4,85.6
Asansol,West Bengal,2023,April,Qwen/Qwen3-32B,45.6,45.6,45.6,54.7,45.6,45.6,54.7,45.6,45.6,65.4
Asansol,West Bengal,2023,May,Qwen/Qwen3-32B,45.6,78.4,45.6,78.6,58.7,58.6,68.5,85.6,45.6,35.7
Asansol,West Bengal,2023,June,Qwen/Qwen3-32B,65.3,65.4,78.6,65.4,65.4,58.6,65.4,65.3,54.2,45.6
Asansol,West Bengal,2023,July,Qwen/Qwen3-32B,45.6,65.3,45.7,45.6,45.6,35.7,45.6,58.3,45.6,45.6
Asansol,West Bengal,2023,August,Qwen/Qwen3-32B,45.6,54.3,75.4,85.6,78.6,45.6,45.6,45.6,65.4,54.7
Asansol,West Bengal,2023,September,Qwen/Qwen3-32B,78.4,65.2,62.5,54.7,45.6,75.6,45.6,75.6,58.2,45.6
Asansol,West Bengal,2023,October,Qwen/Qwen3-32B,68.4,78.4,78.4,68.4,78.6,120.5,68.4,58.7,45.6,68.4
Asansol,West Bengal,2023,November,Qwen/Qwen3-32B,125.6,150.0,150.0,150.2,58.3,150.3,78.4,78.6,150.0,150.0
Asansol,West Bengal,2023,December,Qwen/Qwen3-32B,150.3,150.7,150.3,150.3,150.3,150.3,150.2,85.6,150.3,156.3
Aurangabad,Bihar,2023,January,Qwen/Qwen3-32B,78.5,78.4,78.2,58.6,78.5,89.6,45.6,78.2,125.6,58.6
Aurangabad,Bihar,2023,February,Qwen/Qwen3-32B,312.4,78.4,68.5,85.6,89.5,85.6,47.2,45.6,78.6,85.6
Aurangabad,Bihar,2023,March,Qwen/Qwen3-32B,45.6,54.3,150.6,45.6,125.6,54.3,68.4,125.6,78.6,48.7
Aurangabad,Bihar,2023,April,Qwen/Qwen3-32B,85.6,78.4,38.5,78.4,85.4,58.7,45.6,85.6,38.7,150.3
Aurangabad,Bihar,2023,May,Qwen/Qwen3-32B,45.6,85.6,58.3,45.6,78.4,78.4,150.0,58.3,45.6,58.7
Aurangabad,Bihar,2023,June,Qwen/Qwen3-32B,58.3,45.6,118.5,45.6,78.5,78.4,58.3,45.6,85.6,45.6
Aurangabad,Bihar,2023,July,Qwen/Qwen3-32B,58.7,45.6,45.6,58.7,45.6,78.4,45.6,45.6,38.5,78.4
Aurangabad,Bihar,2023,August,Qwen/Qwen3-32B,45.6,45.7,45.6,45.6,58.7,54.7,85.6,45.6,45.6,45.6
Aurangabad,Bihar,2023,September,Qwen/Qwen3-32B,68.4,45.7,78.4,58.6,45.6,78.4,78.2,54.2,78.6,68.4
Aurangabad,Bihar,2023,October,Qwen/Qwen3-32B,54.2,78.4,78.4,58.3,78.4,58.3,58.7,58.2,45.6,58.2
Aurangabad,Bihar,2023,November,Qwen/Qwen3-32B,78.4,85.6,78.4,85.6,125.4,156.7,150.0,150.0,150.0,150.0
Aurangabad,Bihar,2023,December,Qwen/Qwen3-32B,150.2,156.3,156.3,85.6,78.4,150.0,150.0,85.6,150.0,150.7
Aurangabad,Maharashtra,2023,January,Qwen/Qwen3-32B,78.4,35.6,45.6,45.6,65.4,45.6,38.5,58.6,45.6,45.6
