city,state,year,month,model,pm2.5_0,pm2.5_1,pm2.5_2,pm2.5_3,pm2.5_4,pm2.5_5,pm2.5_6,pm2.5_7,pm2.5_8,pm2.5_9
Agra,Uttar Pradesh,2023,November,meta-llama/Llama-3.3-70B-Instruct,215.0,215.0,215.0,215.0,215.0,215.0,234.0,215.0,215.0,215.0
Agra,Uttar Pradesh,2023,December,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Ahmedabad,Gujarat,2023,January,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Ahmedabad,Gujarat,2023,February,meta-llama/Llama-3.3-70B-Instruct,101.0,115.0,114.0,115.0,115.0,114.0,114.0,114.0,101.0,114.0
Ahmedabad,Gujarat,2023,March,meta-llama/Llama-3.3-70B-Instruct,102.0,102.0,101.0,102.0,102.0,101.0,102.0,101.0,102.0,101.0
Ahmedabad,Gujarat,2023,April,meta-llama/Llama-3.3-70B-Instruct,101.0,101.0,114.0,101.0,101.0,101.0,102.0,101.0,101.0,101.0
Ahmedabad,Gujarat,2023,May,meta-llama/Llama-3.3-70B-Instruct,51.0,51.0,69.0,101.0,51.0,101.0,51.0,51.0,55.0,51.0
Ahmedabad,Gujarat,2023,June,meta-llama/Llama-3.3-70B-Instruct,43.0,51.0,51.0,51.0,54.0,51.0,51.0,51.0,53.0,43.0
Ahmedabad,Gujarat,2023,July,meta-llama/Llama-3.3-70B-Instruct,51.0,63.0,51.0,63.0,53.0,51.0,51.0,69.0,43.0,54.0
Ahmedabad,Gujarat,2023,August,meta-llama/Llama-3.3-70B-Instruct,63.0,53.0,50.0,63.0,51.0,63.0,69.0,69.0,63.0,69.0
Ahmedabad,Gujarat,2023,September,meta-llama/Llama-3.3-70B-Instruct,63.0,65.0,69.0,63.0,69.0,63.0,70.0,70.0,63.0,69.0
Ahmedabad,Gujarat,2023,October,meta-llama/Llama-3.3-70B-Instruct,102.0,102.0,114.0,103.0,102.0,102.0,110.0,103.0,110.0,114.0
Ahmedabad,Gujarat,2023,November,meta-llama/Llama-3.3-70B-Instruct,114.0,102.0,114.0,110.0,110.0,114.0,114.0,114.0,110.0,110.0
Ahmedabad,Gujarat,2023,December,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,120.0,110.0,110.0,110.0,120.0,114.0,110.0,120.0
Aizawl,Mizoram,2023,January,meta-llama/Llama-3.3-70B-Instruct,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
Aizawl,Mizoram,2023,February,meta-llama/Llama-3.3-70B-Instruct,53.0,63.0,51.0,51.0,63.0,63.0,54.0,63.0,63.0,63.0
Aizawl,Mizoram,2023,March,meta-llama/Llama-3.3-70B-Instruct,54.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0,51.0,63.0
Aizawl,Mizoram,2023,April,meta-llama/Llama-3.3-70B-Instruct,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
Aizawl,Mizoram,2023,May,meta-llama/Llama-3.3-70B-Instruct,25.0,25.0,23.0,23.0,25.0,23.0,23.0,25.0,23.0,23.0
Aizawl,Mizoram,2023,June,meta-llama/Llama-3.3-70B-Instruct,23.0,23.0,23.0,25.0,25.0,25.0,23.0,23.0,25.0,23.0
Aizawl,Mizoram,2023,July,meta-llama/Llama-3.3-70B-Instruct,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0
Aizawl,Mizoram,2023,August,meta-llama/Llama-3.3-70B-Instruct,25.0,25.0,25.0,23.0,23.0,25.0,25.0,25.0,25.0,25.0
Aizawl,Mizoram,2023,September,meta-llama/Llama-3.3-70B-Instruct,30.0,25.0,35.0,25.0,30.0,25.0,30.0,30.0,35.0,25.0
Aizawl,Mizoram,2023,October,meta-llama/Llama-3.3-70B-Instruct,54.0,54.0,63.0,54.0,63.0,54.0,65.0,65.0,54.0,54.0
Aizawl,Mizoram,2023,November,meta-llama/Llama-3.3-70B-Instruct,63.0,54.0,63.0,54.0,54.0,65.0,63.0,54.0,65.0,63.0
Aizawl,Mizoram,2023,December,meta-llama/Llama-3.3-70B-Instruct,45.0,35.0,63.0,54.0,45.0,54.0,60.0,45.0,45.0,45.0
Ajmer,Rajasthan,2023,January,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,154.0,114.0,114.0,114.0
Ajmer,Rajasthan,2023,February,meta-llama/Llama-3.3-70B-Instruct,101.0,101.0,114.0,101.0,114.0,101.0,114.0,114.0,114.0,115.0
Ajmer,Rajasthan,2023,March,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,102.0,120.0,120.0,120.0,102.0,120.0,120.0,120.0
Ajmer,Rajasthan,2023,April,meta-llama/Llama-3.3-70B-Instruct,85.0,85.0,75.0,120.0,102.0,102.0,102.0,83.0,85.0,85.0
Ajmer,Rajasthan,2023,May,meta-llama/Llama-3.3-70B-Instruct,74.0,83.0,83.0,75.0,74.0,85.0,83.0,83.0,83.0,83.0
Ajmer,Rajasthan,2023,June,meta-llama/Llama-3.3-70B-Instruct,75.0,51.0,83.0,54.0,75.0,75.0,57.0,54.0,75.0,54.0
Ajmer,Rajasthan,2023,July,meta-llama/Llama-3.3-70B-Instruct,74.0,83.0,75.0,75.0,75.0,83.0,83.0,85.0,83.0,83.0
Ajmer,Rajasthan,2023,August,meta-llama/Llama-3.3-70B-Instruct,70.0,60.0,83.0,75.0,75.0,75.0,60.0,75.0,75.0,83.0
Ajmer,Rajasthan,2023,September,meta-llama/Llama-3.3-70B-Instruct,75.0,85.0,75.0,70.0,85.0,75.0,85.0,75.0,85.0,83.0
Ajmer,Rajasthan,2023,October,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,85.0,85.0,85.0,85.0,120.0,85.0,85.0,120.0
Ajmer,Rajasthan,2023,November,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Ajmer,Rajasthan,2023,December,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Alwar,Rajasthan,2023,January,meta-llama/Llama-3.3-70B-Instruct,154.0,234.0,154.0,154.0,154.0,234.0,114.0,114.0,234.0,154.0
Alwar,Rajasthan,2023,February,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,115.0,114.0,114.0,115.0,114.0,114.0,114.0,114.0
Alwar,Rajasthan,2023,March,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,102.0,115.0,114.0,120.0,120.0,114.0,120.0,115.0
Alwar,Rajasthan,2023,April,meta-llama/Llama-3.3-70B-Instruct,120.0,102.0,120.0,120.0,115.0,120.0,120.0,120.0,115.0,102.0
Alwar,Rajasthan,2023,May,meta-llama/Llama-3.3-70B-Instruct,114.0,85.0,102.0,102.0,83.0,102.0,102.0,85.0,102.0,114.0
Alwar,Rajasthan,2023,June,meta-llama/Llama-3.3-70B-Instruct,83.0,83.0,83.0,83.0,83.0,102.0,83.0,102.0,83.0,85.0
Alwar,Rajasthan,2023,July,meta-llama/Llama-3.3-70B-Instruct,83.0,85.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,85.0
Alwar,Rajasthan,2023,August,meta-llama/Llama-3.3-70B-Instruct,85.0,83.0,85.0,83.0,83.0,83.0,85.0,85.0,83.0,83.0
Alwar,Rajasthan,2023,September,meta-llama/Llama-3.3-70B-Instruct,120.0,102.0,120.0,120.0,120.0,102.0,120.0,102.0,85.0,85.0
Alwar,Rajasthan,2023,October,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Alwar,Rajasthan,2023,November,meta-llama/Llama-3.3-70B-Instruct,154.0,154.0,154.0,154.0,114.0,151.0,157.0,154.0,154.0,154.0
Alwar,Rajasthan,2023,December,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,120.0,114.0,114.0,120.0,114.0,114.0,114.0
Amaravati,Andhra Pradesh,2023,January,meta-llama/Llama-3.3-70B-Instruct,54.0,102.0,54.0,54.0,54.0,54.0,51.0,54.0,54.0,54.0
Amaravati,Andhra Pradesh,2023,February,meta-llama/Llama-3.3-70B-Instruct,54.0,51.0,53.0,53.0,45.0,54.0,54.0,54.0,45.0,54.0
Amaravati,Andhra Pradesh,2023,March,meta-llama/Llama-3.3-70B-Instruct,54.0,53.0,53.0,53.0,54.0,53.0,51.0,54.0,45.0,45.0
Amaravati,Andhra Pradesh,2023,April,meta-llama/Llama-3.3-70B-Instruct,32.0,53.0,53.0,35.0,35.0,35.0,35.0,53.0,42.0,53.0
Amaravati,Andhra Pradesh,2023,May,meta-llama/Llama-3.3-70B-Instruct,35.0,35.0,25.0,35.0,23.0,25.0,35.0,35.0,25.0,23.0
Amaravati,Andhra Pradesh,2023,June,meta-llama/Llama-3.3-70B-Instruct,32.0,25.0,25.0,25.0,25.0,23.0,25.0,32.0,25.0,25.0
Amaravati,Andhra Pradesh,2023,July,meta-llama/Llama-3.3-70B-Instruct,23.0,25.0,30.0,30.0,25.0,35.0,23.0,32.0,23.0,30.0
Amaravati,Andhra Pradesh,2023,August,meta-llama/Llama-3.3-70B-Instruct,35.0,25.0,23.0,23.0,25.0,23.0,23.0,25.0,25.0,25.0
Amaravati,Andhra Pradesh,2023,September,meta-llama/Llama-3.3-70B-Instruct,30.0,25.0,35.0,45.0,25.0,35.0,35.0,32.0,35.0,25.0
Amaravati,Andhra Pradesh,2023,October,meta-llama/Llama-3.3-70B-Instruct,54.0,60.0,55.0,45.0,60.0,60.0,60.0,53.0,54.0,65.0
Amaravati,Andhra Pradesh,2023,November,meta-llama/Llama-3.3-70B-Instruct,75.0,65.0,70.0,65.0,60.0,53.0,57.0,60.0,60.0,60.0
Amaravati,Andhra Pradesh,2023,December,meta-llama/Llama-3.3-70B-Instruct,60.0,45.0,65.0,65.0,55.0,50.0,45.0,45.0,45.0,54.0
Ambala,Haryana,2023,January,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,157.0,154.0,154.0,154.0,157.0,157.0,154.0,114.0
Ambala,Haryana,2023,February,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,115.0,114.0,114.0,115.0,115.0,113.0,115.0
Ambala,Haryana,2023,March,meta-llama/Llama-3.3-70B-Instruct,101.0,102.0,110.0,102.0,110.0,120.0,102.0,113.0,102.0,102.0
Ambala,Haryana,2023,April,meta-llama/Llama-3.3-70B-Instruct,101.0,110.0,102.0,102.0,102.0,123.0,123.0,88.0,114.0,102.0
Ambala,Haryana,2023,May,meta-llama/Llama-3.3-70B-Instruct,102.0,102.0,102.0,110.0,113.0,110.0,113.0,102.0,110.0,114.0
Ambala,Haryana,2023,June,meta-llama/Llama-3.3-70B-Instruct,51.0,78.0,51.0,51.0,101.0,51.0,114.0,51.0,101.0,74.0
Ambala,Haryana,2023,July,meta-llama/Llama-3.3-70B-Instruct,83.0,83.0,83.0,85.0,83.0,83.0,83.0,85.0,83.0,83.0
Ambala,Haryana,2023,August,meta-llama/Llama-3.3-70B-Instruct,83.0,83.0,83.0,83.0,83.0,83.0,85.0,85.0,83.0,83.0
Ambala,Haryana,2023,September,meta-llama/Llama-3.3-70B-Instruct,114.0,102.0,102.0,120.0,102.0,102.0,92.0,102.0,92.0,102.0
Ambala,Haryana,2023,October,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,114.0,120.0
Ambala,Haryana,2023,November,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Ambala,Haryana,2023,December,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Amritsar,Punjab,2023,January,meta-llama/Llama-3.3-70B-Instruct,234.0,234.0,234.0,234.0,234.0,234.0,243.0,234.0,234.0,234.0
Amritsar,Punjab,2023,February,meta-llama/Llama-3.3-70B-Instruct,114.0,151.0,114.0,114.0,157.0,114.0,151.0,115.0,114.0,114.0
Amritsar,Punjab,2023,March,meta-llama/Llama-3.3-70B-Instruct,120.0,123.0,120.0,102.0,114.0,120.0,123.0,120.0,151.0,120.0
Amritsar,Punjab,2023,April,meta-llama/Llama-3.3-70B-Instruct,110.0,102.0,123.0,110.0,123.0,123.0,110.0,120.0,123.0,102.0
Amritsar,Punjab,2023,May,meta-llama/Llama-3.3-70B-Instruct,110.0,88.0,110.0,88.0,88.0,110.0,113.0,102.0,88.0,102.0
Amritsar,Punjab,2023,June,meta-llama/Llama-3.3-70B-Instruct,102.0,101.0,83.0,93.0,88.0,83.0,83.0,93.0,83.0,101.0
Amritsar,Punjab,2023,July,meta-llama/Llama-3.3-70B-Instruct,113.0,88.0,113.0,114.0,114.0,113.0,94.0,93.0,93.0,114.0
Amritsar,Punjab,2023,August,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,93.0,114.0,83.0,114.0,114.0,92.0,114.0
Amritsar,Punjab,2023,September,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,123.0,114.0,114.0
Amritsar,Punjab,2023,October,meta-llama/Llama-3.3-70B-Instruct,193.0,193.0,194.0,193.0,213.0,194.0,193.0,193.0,194.0,193.0
Amritsar,Punjab,2023,November,meta-llama/Llama-3.3-70B-Instruct,193.0,194.0,214.0,213.0,213.0,194.0,193.0,223.0,223.0,193.0
Amritsar,Punjab,2023,December,meta-llama/Llama-3.3-70B-Instruct,194.0,154.0,154.0,194.0,194.0,154.0,150.0,154.0,194.0,154.0
Anantapur,Andhra Pradesh,2023,January,meta-llama/Llama-3.3-70B-Instruct,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0
Anantapur,Andhra Pradesh,2023,February,meta-llama/Llama-3.3-70B-Instruct,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
Anantapur,Andhra Pradesh,2023,March,meta-llama/Llama-3.3-70B-Instruct,54.0,53.0,53.0,53.0,51.0,53.0,54.0,54.0,54.0,57.0
Anantapur,Andhra Pradesh,2023,April,meta-llama/Llama-3.3-70B-Instruct,53.0,43.0,54.0,54.0,54.0,53.0,43.0,43.0,54.0,53.0
Anantapur,Andhra Pradesh,2023,May,meta-llama/Llama-3.3-70B-Instruct,43.0,54.0,43.0,34.0,43.0,43.0,43.0,54.0,43.0,43.0
Anantapur,Andhra Pradesh,2023,June,meta-llama/Llama-3.3-70B-Instruct,43.0,43.0,43.0,43.0,43.0,43.0,43.0,34.0,43.0,43.0
Anantapur,Andhra Pradesh,2023,July,meta-llama/Llama-3.3-70B-Instruct,54.0,43.0,42.0,45.0,43.0,53.0,43.0,34.0,54.0,45.0
Anantapur,Andhra Pradesh,2023,August,meta-llama/Llama-3.3-70B-Instruct,43.0,43.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,34.0
Anantapur,Andhra Pradesh,2023,September,meta-llama/Llama-3.3-70B-Instruct,45.0,54.0,54.0,53.0,45.0,43.0,54.0,55.0,45.0,45.0
Anantapur,Andhra Pradesh,2023,October,meta-llama/Llama-3.3-70B-Instruct,54.0,55.0,55.0,54.0,55.0,53.0,53.0,54.0,60.0,55.0
Anantapur,Andhra Pradesh,2023,November,meta-llama/Llama-3.3-70B-Instruct,54.0,54.0,65.0,75.0,65.0,75.0,65.0,55.0,75.0,63.0
Anantapur,Andhra Pradesh,2023,December,meta-llama/Llama-3.3-70B-Instruct,54.0,60.0,65.0,65.0,65.0,60.0,54.0,65.0,65.0,60.0
Ankleshwar,Gujarat,2023,January,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,104.0,114.0,134.0,114.0,114.0,154.0,114.0
Ankleshwar,Gujarat,2023,February,meta-llama/Llama-3.3-70B-Instruct,114.0,104.0,114.0,114.0,114.0,104.0,102.0,114.0,134.0,114.0
Ankleshwar,Gujarat,2023,March,meta-llama/Llama-3.3-70B-Instruct,120.0,123.0,123.0,120.0,134.0,134.0,123.0,102.0,102.0,123.0
Ankleshwar,Gujarat,2023,April,meta-llama/Llama-3.3-70B-Instruct,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0
Ankleshwar,Gujarat,2023,May,meta-llama/Llama-3.3-70B-Instruct,123.0,123.0,123.0,123.0,123.0,123.0,123.0,102.0,123.0,102.0
Ankleshwar,Gujarat,2023,June,meta-llama/Llama-3.3-70B-Instruct,83.0,83.0,85.0,83.0,123.0,114.0,123.0,123.0,83.0,83.0
Ankleshwar,Gujarat,2023,July,meta-llama/Llama-3.3-70B-Instruct,114.0,85.0,83.0,83.0,102.0,83.0,102.0,83.0,103.0,83.0
Ankleshwar,Gujarat,2023,August,meta-llama/Llama-3.3-70B-Instruct,102.0,92.0,102.0,83.0,103.0,85.0,83.0,103.0,83.0,83.0
Ankleshwar,Gujarat,2023,September,meta-llama/Llama-3.3-70B-Instruct,102.0,102.0,102.0,102.0,102.0,102.0,114.0,103.0,102.0,123.0
Ankleshwar,Gujarat,2023,October,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,123.0,120.0,120.0,120.0,120.0,120.0,114.0
Ankleshwar,Gujarat,2023,November,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Ankleshwar,Gujarat,2023,December,meta-llama/Llama-3.3-70B-Instruct,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Araria,Bihar,2023,January,meta-llama/Llama-3.3-70B-Instruct,214.0,254.0,154.0,214.0,254.0,234.0,214.0,214.0,214.0,254.0
Araria,Bihar,2023,February,meta-llama/Llama-3.3-70B-Instruct,114.0,254.0,114.0,254.0,234.0,114.0,254.0,234.0,154.0,154.0
Araria,Bihar,2023,March,meta-llama/Llama-3.3-70B-Instruct,154.0,151.0,114.0,115.0,214.0,154.0,114.0,115.0,121.0,154.0
Araria,Bihar,2023,April,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,101.0,114.0,101.0
Araria,Bihar,2023,May,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Araria,Bihar,2023,June,meta-llama/Llama-3.3-70B-Instruct,101.0,101.0,101.0,101.0,114.0,101.0,101.0,114.0,114.0,101.0
Araria,Bihar,2023,July,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,101.0,101.0,114.0,114.0,114.0,114.0
Araria,Bihar,2023,August,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,101.0
Araria,Bihar,2023,September,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Araria,Bihar,2023,October,meta-llama/Llama-3.3-70B-Instruct,154.0,154.0,154.0,194.0,114.0,114.0,154.0,174.0,114.0,114.0
Araria,Bihar,2023,November,meta-llama/Llama-3.3-70B-Instruct,194.0,194.0,213.0,214.0,214.0,194.0,194.0,213.0,213.0,214.0
Araria,Bihar,2023,December,meta-llama/Llama-3.3-70B-Instruct,194.0,154.0,154.0,154.0,194.0,114.0,194.0,194.0,154.0,114.0
Ariyalur,Tamil Nadu,2023,January,meta-llama/Llama-3.3-70B-Instruct,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
Ariyalur,Tamil Nadu,2023,February,meta-llama/Llama-3.3-70B-Instruct,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
Ariyalur,Tamil Nadu,2023,March,meta-llama/Llama-3.3-70B-Instruct,53.0,53.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0
Ariyalur,Tamil Nadu,2023,April,meta-llama/Llama-3.3-70B-Instruct,34.0,35.0,42.0,53.0,42.0,34.0,54.0,54.0,53.0,43.0
Ariyalur,Tamil Nadu,2023,May,meta-llama/Llama-3.3-70B-Instruct,43.0,53.0,35.0,43.0,35.0,34.0,43.0,35.0,34.0,35.0
Ariyalur,Tamil Nadu,2023,June,meta-llama/Llama-3.3-70B-Instruct,35.0,43.0,34.0,35.0,45.0,43.0,35.0,34.0,34.0,32.0
Ariyalur,Tamil Nadu,2023,July,meta-llama/Llama-3.3-70B-Instruct,43.0,34.0,34.0,32.0,32.0,43.0,35.0,35.0,35.0,35.0
Ariyalur,Tamil Nadu,2023,August,meta-llama/Llama-3.3-70B-Instruct,32.0,32.0,32.0,30.0,35.0,35.0,30.0,43.0,30.0,35.0
Ariyalur,Tamil Nadu,2023,September,meta-llama/Llama-3.3-70B-Instruct,45.0,42.0,45.0,45.0,45.0,32.0,35.0,35.0,35.0,35.0
Ariyalur,Tamil Nadu,2023,October,meta-llama/Llama-3.3-70B-Instruct,65.0,60.0,54.0,85.0,65.0,54.0,54.0,54.0,85.0,63.0
Ariyalur,Tamil Nadu,2023,November,meta-llama/Llama-3.3-70B-Instruct,65.0,65.0,75.0,75.0,85.0,65.0,75.0,63.0,75.0,65.0
Ariyalur,Tamil Nadu,2023,December,meta-llama/Llama-3.3-70B-Instruct,60.0,65.0,54.0,54.0,60.0,45.0,45.0,65.0,65.0,65.0
Arrah,Bihar,2023,January,meta-llama/Llama-3.3-70B-Instruct,254.0,154.0,254.0,254.0,254.0,234.0,234.0,214.0,254.0,254.0
Arrah,Bihar,2023,February,meta-llama/Llama-3.3-70B-Instruct,154.0,151.0,154.0,254.0,154.0,254.0,154.0,154.0,254.0,154.0
Arrah,Bihar,2023,March,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,154.0,115.0,151.0,154.0,114.0,151.0,151.0,114.0
Arrah,Bihar,2023,April,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,101.0,154.0,154.0,164.0,114.0,114.0
Arrah,Bihar,2023,May,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,102.0,114.0,114.0,101.0,102.0,114.0
Arrah,Bihar,2023,June,meta-llama/Llama-3.3-70B-Instruct,101.0,101.0,101.0,101.0,101.0,101.0,114.0,101.0,114.0,114.0
Arrah,Bihar,2023,July,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Arrah,Bihar,2023,August,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Arrah,Bihar,2023,September,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Arrah,Bihar,2023,October,meta-llama/Llama-3.3-70B-Instruct,194.0,194.0,194.0,194.0,194.0,114.0,190.0,194.0,194.0,194.0
Arrah,Bihar,2023,November,meta-llama/Llama-3.3-70B-Instruct,194.0,194.0,194.0,214.0,214.0,214.0,174.0,214.0,194.0,194.0
Arrah,Bihar,2023,December,meta-llama/Llama-3.3-70B-Instruct,194.0,194.0,154.0,154.0,194.0,154.0,194.0,154.0,154.0,154.0
Asansol,West Bengal,2023,January,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Asansol,West Bengal,2023,February,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
Asansol,West Bengal,2023,March,meta-llama/Llama-3.3-70B-Instruct,114.0,114.0,114.0,102.0,102.0,102.0,102.0,114.0,102.0,114.0
Asansol,West Bengal,2023,April,meta-llama/Llama-3.3-70B-Instruct,83.0,102.0,83.0,102.0,114.0,83.0,102.0,102.0,102.0,102.0
Asansol,West Bengal,2023,May,meta-llama/Llama-3.3-70B-Instruct,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
